acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
3.2538,1.0103,0.0595,0.302,1.572,-0.158,person3
3.8196,0.9657,0.1648,-0.003,1.354,-0.234,person3
4.2722,0.9361,0.2548,-0.07,1.266,-0.227,person3
4.3047,0.8352,0.1608,-0.129,1.17,-0.215,person3
3.7797,0.6331,-0.2417,-0.178,1.068,-0.195,person3
3.0501,0.1088,-0.8256,-0.277,0.678,-0.102,person3
2.7611,-0.6441,-1.3868,-0.281,0.604,-0.075,person3
2.6438,-1.4582,-2.1134,-0.274,0.546,-0.049,person3
3.0331,-2.3372,-3.233,-0.263,0.496,-0.023,person3
3.2546,-3.1782,-4.1902,-0.245,0.451,0.0,person3
2.7209,-3.4028,-4.1294,-0.215,0.415,0.024,person3
1.8178,-2.8134,-2.9789,-0.182,0.379,0.046,person3
0.7951,-1.8142,-1.9026,-0.141,0.357,0.064,person3
-0.0575,-0.903,-0.8482,-0.099,0.343,0.077,person3
-0.7786,-0.0502,-0.0148,-0.054,0.337,0.092,person3
-1.4007,0.5997,0.6004,0.071,0.359,0.138,person3
-2.1973,0.9954,0.8174,0.108,0.373,0.155,person3
-3.2109,1.0039,1.154,0.14,0.39,0.172,person3
-3.9292,0.6825,1.4924,0.172,0.404,0.191,person3
-3.9367,0.2465,1.7255,0.202,0.412,0.207,person3
-3.27,-0.2025,2.0219,0.288,0.387,0.241,person3
-2.362,-0.5792,2.2272,0.321,0.364,0.243,person3
-1.5559,-0.9104,2.3071,0.351,0.334,0.24,person3
-0.7694,-1.3081,2.3577,0.38,0.304,0.232,person3
0.0633,-1.816,2.2716,0.405,0.279,0.221,person3
0.6615,-2.3392,1.9298,0.497,0.253,0.162,person3
0.9249,-2.6794,1.5903,0.507,0.274,0.152,person3
0.8044,-2.7627,1.5115,0.539,0.382,0.122,person3
0.5374,-2.4753,1.3764,0.544,0.414,0.111,person3
0.2449,-1.9108,1.3963,0.549,0.442,0.096,person3
0.0135,-0.9518,1.1816,0.552,0.471,0.086,person3
-0.2048,0.1309,0.8634,0.553,0.5,0.073,person3
-0.6699,0.8002,0.9877,0.552,0.532,0.061,person3
-1.3835,1.2134,1.5961,0.547,0.565,0.043,person3
-1.9097,1.4262,2.2189,0.537,0.596,0.024,person3
-2.2238,1.5577,2.568,0.525,0.629,0.002,person3
-2.3455,1.6145,2.6997,0.511,0.664,-0.022,person3
-2.3157,1.501,2.6312,0.418,0.752,-0.135,person3
-2.4039,1.3933,2.0937,0.39,0.763,-0.165,person3
-2.6714,1.4433,2.0394,0.364,0.767,-0.2,person3
-2.7646,1.3999,1.8816,0.338,0.762,-0.239,person3
-2.9886,1.3322,1.5097,0.267,0.599,-0.407,person3
-3.3504,1.2911,1.0254,0.257,0.525,-0.46,person3
-3.3138,1.4375,0.4703,0.246,0.443,-0.511,person3
-2.7632,1.2603,-0.0629,0.242,0.355,-0.566,person3
-1.8077,0.6573,-0.7064,0.238,-0.109,-0.914,person3
-0.5701,-0.3173,-1.9975,0.24,-0.197,-0.995,person3
0.8865,-1.5977,-3.6706,0.287,-0.499,-1.38,person3
2.5887,-2.9043,-5.5796,0.307,-0.565,-1.481,person3
4.7156,-4.0746,-6.7335,0.328,-0.624,-1.584,person3
6.2502,-4.4857,-7.0153,0.354,-0.678,-1.687,person3
6.2893,-3.7964,-6.5589,0.443,-0.795,-1.988,person3
5.3911,-2.3594,-6.211,0.476,-0.818,-2.085,person3
3.1941,-0.2723,-5.7041,0.509,-0.822,-2.18,person3
0.5975,1.6287,-4.511,0.535,-0.818,-2.273,person3
-1.7623,2.5298,-2.1328,0.562,-0.801,-2.363,person3
-3.3891,2.1719,0.426,0.583,-0.77,-2.449,person3
-3.5177,0.81,2.6487,0.596,-0.73,-2.53,person3
-2.4389,-0.3349,3.8054,0.603,-0.688,-2.608,person3
-1.7352,-1.0065,4.2197,0.602,-0.635,-2.683,person3
-1.383,-1.309,4.1506,0.595,-0.57,-2.749,person3
-0.6621,-1.8984,3.3384,0.571,-0.499,-2.799,person3
1.0926,-3.1304,1.5737,0.418,-0.236,-2.867,person3
2.7376,-4.2692,-0.0765,0.338,-0.148,-2.85,person3
2.9305,-4.6839,-0.7945,0.251,-0.061,-2.813,person3
2.1406,-4.1197,-0.3169,0.153,0.007,-2.76,person3
1.0947,-2.7679,1.2724,0.041,0.059,-2.693,person3
0.2043,-1.307,2.3572,-0.338,0.106,-2.425,person3
-0.6895,-0.1528,2.8002,-0.48,0.077,-2.319,person3
-1.3753,0.7492,3.1497,-0.628,0.046,-2.201,person3
-1.8204,1.4798,3.1736,-0.788,0.024,-2.076,person3
-2.0637,2.0665,3.1099,-1.393,-0.113,-1.507,person3
-2.1103,2.547,2.8823,-1.522,-0.193,-1.355,person3
-1.9433,2.7882,2.8456,-1.637,-0.297,-1.203,person3
-1.7145,2.7684,2.7617,-1.738,-0.417,-1.047,person3
-1.4613,2.488,2.6671,-1.829,-0.554,-0.896,person3
-1.0284,2.0871,2.3315,-1.906,-0.697,-0.745,person3
-0.4262,1.677,1.9278,-1.972,-0.839,-0.596,person3
0.0268,1.2629,1.6797,-2.027,-0.977,-0.449,person3
0.3032,0.8946,1.3415,-2.075,-1.107,-0.311,person3
0.3714,0.6354,0.9176,-2.109,-1.229,-0.185,person3
0.3415,0.4596,0.5575,-2.136,-1.344,-0.066,person3
0.3008,0.3304,0.2064,-2.154,-1.453,0.043,person3
0.2316,0.2351,-0.0578,-2.161,-1.55,0.133,person3
0.4214,0.2369,-0.225,-2.163,-1.641,0.217,person3
0.5256,0.261,-0.3085,-2.16,-1.729,0.284,person3
0.4836,0.3741,-0.3856,-2.151,-1.812,0.342,person3
0.2547,0.4538,-0.458,-2.138,-1.886,0.388,person3
0.0747,0.5828,-0.6019,-2.093,-2.088,0.471,person3
-0.0419,0.7342,-0.7674,-2.077,-2.146,0.483,person3
-0.155,0.8102,-1.0106,-2.062,-2.204,0.49,person3
-0.0999,0.9779,-1.4907,-2.048,-2.261,0.494,person3
0.0781,1.1444,-2.1804,-2.032,-2.315,0.494,person3
0.3264,1.2842,-2.6753,-2.02,-2.365,0.489,person3
0.6476,1.4,-2.9749,-2.008,-2.413,0.49,person3
0.8122,1.4292,-2.9411,-1.993,-2.454,0.492,person3
0.9204,1.3907,-2.4031,-1.98,-2.49,0.497,person3
1.024,1.2684,-1.5423,-1.964,-2.521,0.506,person3
1.1259,1.1134,-0.7358,-1.946,-2.545,0.522,person3
1.167,0.9688,-0.1978,-1.87,-2.573,0.58,person3
1.1748,0.8697,-0.0439,-1.837,-2.565,0.604,person3
1.1733,0.846,-0.3001,-1.8,-2.551,0.63,person3
1.3004,0.8608,-0.6772,-1.757,-2.53,0.654,person3
1.5807,0.8433,-0.8782,-1.712,-2.498,0.677,person3
1.8793,0.7295,-0.7826,-1.657,-2.46,0.697,person3
2.1729,0.5216,-0.5325,-1.6,-2.414,0.711,person3
2.496,0.3158,-0.2625,-1.539,-2.36,0.72,person3
2.9233,0.1933,-0.1111,-1.473,-2.298,0.722,person3
3.4406,0.2125,0.0635,-1.403,-2.228,0.718,person3
3.9266,0.3804,0.2017,-1.328,-2.152,0.704,person3
3.9547,0.611,0.1358,-1.005,-1.811,0.562,person3
3.4855,0.8267,-0.2149,-0.926,-1.723,0.507,person3
2.8252,0.6667,-0.9903,-0.844,-1.641,0.448,person3
2.3901,-0.2177,-2.1139,-0.769,-1.559,0.384,person3
2.7371,-1.5083,-3.494,-0.551,-1.357,0.183,person3
3.3212,-2.5566,-4.4952,-0.492,-1.309,0.117,person3
3.6248,-3.2004,-4.4939,-0.435,-1.273,0.047,person3
3.5099,-3.4218,-3.4974,-0.385,-1.242,-0.025,person3
2.7366,-3.2087,-2.0364,-0.343,-1.225,-0.093,person3
1.274,-2.5595,-0.7349,-0.308,-1.22,-0.161,person3
-0.129,-1.9078,0.6516,-0.277,-1.229,-0.225,person3
-1.0733,-1.3766,1.4606,-0.251,-1.243,-0.289,person3
-1.7975,-0.935,2.1594,-0.228,-1.266,-0.344,person3
-2.3587,-0.5299,2.7397,-0.213,-1.299,-0.4,person3
-2.9087,-0.1883,3.0255,-0.202,-1.342,-0.455,person3
-3.2331,0.0842,3.3742,-0.195,-1.39,-0.504,person3
-3.224,0.2365,3.5098,-0.185,-1.442,-0.546,person3
-2.9809,0.2913,3.5745,-0.182,-1.499,-0.58,person3
-2.5492,0.2799,3.6071,-0.177,-1.555,-0.605,person3
-2.2012,0.1009,3.3758,-0.171,-1.601,-0.625,person3
-1.8913,-0.1161,3.0454,-0.162,-1.649,-0.641,person3
-1.8237,-0.283,2.5801,-0.149,-1.689,-0.651,person3
-1.8269,-0.3144,2.2115,-0.138,-1.727,-0.652,person3
-1.9428,-0.2579,2.0959,-0.123,-1.757,-0.648,person3
-1.9153,-0.1554,2.1603,-0.108,-1.785,-0.65,person3
-1.666,0.0103,2.3464,-0.089,-1.802,-0.637,person3
-1.3988,0.1733,2.2329,-0.068,-1.811,-0.62,person3
-0.8269,0.2618,2.2573,-0.046,-1.82,-0.604,person3
-0.1862,0.1874,2.0651,-0.02,-1.82,-0.581,person3
0.3034,-0.2545,1.2777,0.007,-1.815,-0.557,person3
-0.2401,-0.3948,-0.4555,0.035,-1.801,-0.532,person3
-0.8463,-0.265,-0.5354,0.065,-1.789,-0.503,person3
-1.6875,0.1444,0.2834,0.092,-1.781,-0.478,person3
-2.4725,0.5861,1.1226,0.119,-1.773,-0.451,person3
-3.0046,0.842,1.5622,0.145,-1.766,-0.427,person3
-3.1607,0.9272,1.5499,0.261,-1.738,-0.317,person3
-2.8911,0.9267,1.1673,0.283,-1.731,-0.296,person3
-2.6809,0.8525,0.8126,0.304,-1.723,-0.282,person3
-2.3353,0.9302,0.3789,0.365,-1.691,-0.23,person3
-1.9561,1.0136,0.2046,0.384,-1.676,-0.222,person3
-1.6227,0.9248,0.5384,0.403,-1.662,-0.213,person3
-1.1991,0.5943,0.7514,0.417,-1.644,-0.209,person3
0.5955,-0.5723,-0.5217,0.431,-1.621,-0.206,person3
2.3385,-1.7638,-4.105,0.445,-1.596,-0.205,person3
3.1585,-2.5026,-5.71,0.457,-1.569,-0.201,person3
3.7358,-2.9368,-6.64,0.469,-1.536,-0.202,person3
3.4379,-2.7498,-6.2305,0.48,-1.495,-0.205,person3
2.2822,-1.8019,-4.5822,0.487,-1.443,-0.199,person3
0.5375,-0.4384,-2.8084,0.497,-1.386,-0.195,person3
-0.7738,0.6557,-1.2999,0.509,-1.192,-0.192,person3
-1.5519,1.69,-0.3901,0.512,-1.114,-0.187,person3
-2.0118,2.4534,-0.1236,0.516,-1.034,-0.179,person3
-2.2821,2.7276,-0.3585,0.518,-0.957,-0.178,person3
-1.2125,1.3253,-0.5059,0.52,-0.879,-0.176,person3
-0.0114,-0.5374,-0.0874,0.521,-0.795,-0.175,person3
0.3765,-2.0533,1.384,0.52,-0.707,-0.166,person3
0.6058,-3.2822,2.825,0.518,-0.612,-0.161,person3
0.9138,-4.3741,3.5362,0.517,-0.518,-0.154,person3
1.5289,-5.6132,3.1295,0.515,-0.427,-0.147,person3
2.6562,-6.196,1.715,0.51,-0.338,-0.141,person3
2.2839,-5.4163,1.4753,0.49,-0.09,-0.13,person3
0.315,-3.5586,1.9676,0.481,0.047,-0.129,person3
-0.7782,-1.7845,2.1005,0.479,0.107,-0.13,person3
-1.476,-0.5469,2.2497,0.476,0.159,-0.129,person3
-2.1641,0.3522,2.3691,0.5,0.288,-0.137,person3
-2.5992,0.9898,2.505,0.514,0.321,-0.14,person3
-2.802,1.4481,2.5175,0.532,0.354,-0.142,person3
-2.7588,1.7315,2.467,0.554,0.381,-0.144,person3
-2.5712,1.6624,2.4829,0.579,0.407,-0.141,person3
-2.2854,1.3535,2.4132,0.604,0.433,-0.142,person3
-1.747,0.9648,2.6581,0.631,0.457,-0.142,person3
-1.1891,0.5047,2.8683,0.661,0.483,-0.14,person3
-0.5801,0.0517,3.0134,0.69,0.506,-0.138,person3
-0.1133,-0.3475,3.0476,0.722,0.531,-0.135,person3
0.1405,-0.5785,2.7199,0.75,0.555,-0.125,person3
0.2801,-0.5238,2.3762,0.775,0.58,-0.115,person3
0.0681,-0.2834,1.6995,0.801,0.601,-0.105,person3
-0.204,0.1101,0.9438,0.824,0.624,-0.091,person3
-0.2917,0.5186,0.383,0.843,0.644,-0.078,person3
-0.3061,0.8403,-0.0835,0.859,0.665,-0.062,person3
-0.2617,1.1626,-0.4722,0.873,0.683,-0.048,person3
-0.4018,1.4366,-0.7328,0.883,0.698,-0.032,person3
-0.5756,1.6744,-0.9226,0.89,0.711,-0.021,person3
-0.7832,1.8519,-1.0917,0.893,0.717,-0.01,person3
-0.8169,1.9393,-1.1549,0.894,0.723,0.002,person3
-0.6357,1.9832,-1.2557,0.89,0.722,0.01,person3
-0.4835,1.9109,-1.428,0.881,0.718,0.017,person3
-0.2958,1.7212,-1.6078,0.874,0.715,0.019,person3
-0.1575,1.5043,-1.74,0.86,0.71,0.023,person3
0.1612,1.2161,-1.8673,0.844,0.708,0.022,person3
0.5662,0.8591,-1.8745,0.831,0.709,0.022,person3
0.8468,0.5874,-1.8478,0.812,0.717,0.021,person3
0.8994,0.5151,-1.6713,0.798,0.729,0.018,person3
0.8015,0.6385,-1.4052,0.779,0.747,0.013,person3
0.655,0.8136,-1.009,0.768,0.772,0.013,person3
0.6081,0.9032,-0.8239,0.739,0.874,-0.015,person3
0.6365,0.8417,-0.8165,0.732,0.909,-0.032,person3
0.7474,0.8099,-0.8043,0.728,0.938,-0.048,person3
0.826,0.8021,-0.7273,0.718,0.956,-0.07,person3
0.8095,0.7562,-0.5818,0.713,0.953,-0.094,person3
0.8701,0.6811,-0.3339,0.702,0.924,-0.119,person3
1.0271,0.5702,-0.1245,0.682,0.86,-0.15,person3
1.3029,0.4786,0.0171,0.651,0.756,-0.18,person3
1.7898,0.4655,0.145,0.612,0.611,-0.212,person3
2.3939,0.5281,0.2303,0.554,0.424,-0.25,person3
3.0062,0.6176,0.3124,0.486,0.199,-0.291,person3
3.5003,0.7207,0.4256,-0.023,-0.932,-0.528,person3
3.7399,0.8322,0.5868,-0.142,-1.087,-0.577,person3
3.6454,0.8032,0.4539,-0.262,-1.212,-0.625,person3
3.3723,0.3964,-0.3307,-0.73,-1.414,-0.781,person3
2.9787,-0.5786,-1.334,-0.835,-1.397,-0.801,person3
2.6674,-1.8388,-2.2538,-0.928,-1.351,-0.811,person3
2.706,-3.0146,-3.1268,-1.005,-1.278,-0.805,person3
2.9587,-3.9455,-3.725,-1.068,-1.182,-0.785,person3
3.1357,-4.4564,-3.7615,-1.116,-1.062,-0.75,person3
2.6648,-4.1257,-2.9883,-1.145,-0.925,-0.703,person3
1.3502,-2.9633,-1.8099,-1.158,-0.775,-0.646,person3
-0.0814,-1.814,-0.6833,-1.153,-0.619,-0.576,person3
-1.0271,-0.8608,0.195,-1.13,-0.468,-0.501,person3
-1.5905,-0.0801,0.7328,-0.97,-0.107,-0.3,person3
-2.1014,0.5437,1.1616,-0.889,-0.02,-0.249,person3
-2.7875,0.9372,1.3751,-0.797,0.046,-0.206,person3
-3.4321,1.1275,1.9154,-0.7,0.098,-0.173,person3
-3.8576,1.0328,2.3011,-0.593,0.138,-0.15,person3
-3.7809,0.873,2.7145,-0.484,0.171,-0.138,person3
-3.0633,0.634,3.049,-0.375,0.203,-0.135,person3
-2.0636,0.1854,3.0055,-0.26,0.243,-0.136,person3
-0.8601,-0.4353,2.8031,-0.142,0.292,-0.141,person3
0.3578,-1.1591,2.5384,-0.032,0.345,-0.145,person3
1.0457,-1.7736,2.077,0.07,0.399,-0.147,person3
1.1941,-2.1203,1.9447,0.157,0.438,-0.141,person3
0.8767,-2.1302,1.9155,0.23,0.467,-0.126,person3
0.4975,-1.9538,2.1209,0.283,0.482,-0.106,person3
0.3856,-1.5197,1.8594,0.324,0.486,-0.079,person3
0.579,-0.7019,1.2241,0.356,0.48,-0.044,person3
0.7644,0.2265,0.3453,0.378,0.463,-0.005,person3
0.418,1.2003,0.2268,0.392,0.441,0.035,person3
-0.4863,1.1866,1.1713,0.401,0.41,0.083,person3
-1.4049,1.127,2.0416,0.402,0.37,0.132,person3
-2.0144,1.0124,2.7241,0.392,0.325,0.178,person3
-2.2076,1.0016,3.1333,0.376,0.275,0.223,person3
-2.5563,0.9285,3.3187,0.355,0.223,0.268,person3
-2.6412,0.8756,3.2115,0.334,0.17,0.31,person3
-2.7693,0.9522,3.1302,0.309,0.13,0.341,person3
-2.7142,1.1356,3.1283,0.287,0.105,0.368,person3
-2.7577,1.2681,3.2053,0.264,0.093,0.386,person3
-2.9702,1.3836,2.9716,0.246,0.1,0.394,person3
-3.3575,1.3476,2.6,0.232,0.123,0.397,person3
-3.6038,1.314,1.9429,0.217,0.16,0.391,person3
-3.4693,1.2605,1.2211,0.203,0.211,0.377,person3
-2.8416,1.0614,0.5339,0.164,0.409,0.3,person3
-1.9393,0.4517,-0.3675,0.153,0.482,0.265,person3
-0.8914,-0.5287,-1.7785,0.142,0.562,0.226,person3
0.2795,-1.7459,-3.3472,0.132,0.643,0.181,person3
1.7533,-3.1489,-5.474,0.128,0.729,0.136,person3
4.3364,-4.8604,-7.1674,0.128,0.822,0.09,person3
6.7089,-5.7903,-7.1324,0.137,0.914,0.046,person3
7.0205,-4.9921,-6.3413,0.145,1.007,0.005,person3
5.7207,-2.9138,-5.4385,0.161,1.092,-0.032,person3
3.3121,-0.6014,-4.203,0.18,1.17,-0.069,person3
0.9397,1.316,-2.7736,0.204,1.241,-0.102,person3
-0.4659,2.6042,-1.7212,0.225,1.308,-0.136,person3
-1.3918,3.1341,-0.6959,0.256,1.359,-0.168,person3
-1.7058,2.2918,1.2165,0.283,1.401,-0.204,person3
-1.0785,0.9664,3.2108,0.311,1.433,-0.238,person3
-0.7059,-0.4951,4.3184,0.341,1.457,-0.269,person3
-0.7361,-1.6949,4.8238,0.38,1.469,-0.299,person3
-0.7076,-2.7751,5.0444,0.412,1.475,-0.325,person3
-0.1952,-4.2409,4.4237,0.518,1.451,-0.386,person3
1.6008,-5.8749,2.2839,0.555,1.435,-0.392,person3
3.269,-6.7147,0.2659,0.593,1.42,-0.396,person3
2.3752,-5.8165,0.1926,0.631,1.408,-0.398,person3
0.145,-3.8478,0.7135,0.67,1.393,-0.388,person3
-1.0522,-2.0589,1.3916,0.791,1.376,-0.349,person3
-2.126,-0.8245,2.1646,0.916,1.398,-0.284,person3
-3.0469,0.0925,2.4457,1.131,1.541,-0.139,person3
-3.6991,0.7873,2.5678,1.172,1.583,-0.111,person3
-4.0709,1.3138,2.3997,1.212,1.627,-0.081,person3
-4.0318,1.6008,2.1579,1.324,1.766,0.001,person3
-3.4549,1.4445,2.1303,1.357,1.811,0.025,person3
-2.7267,1.0936,2.0986,1.391,1.862,0.052,person3
-1.9317,0.6355,2.4197,1.424,1.911,0.08,person3
-1.1451,0.1566,2.6571,1.45,1.961,0.102,person3
-0.5887,-0.2663,2.8723,1.478,2.01,0.125,person3
-0.3285,-0.6186,3.2533,1.542,2.119,0.179,person3
-0.4675,-0.7749,3.0015,1.566,2.169,0.199,person3
-0.5748,-0.7002,2.6297,1.573,2.185,0.207,person3
-0.5825,-0.5082,2.0155,1.575,2.189,0.224,person3
-0.532,-0.2619,1.3762,1.567,2.171,0.221,person3
-0.3713,0.0464,0.9142,1.556,2.144,0.217,person3
-0.32,0.3455,0.5545,1.482,1.971,0.173,person3
-0.3639,0.6028,0.2154,1.458,1.905,0.157,person3
-0.4167,0.8165,-0.0733,1.432,1.835,0.141,person3
-0.4862,0.9549,-0.187,1.255,1.388,0.038,person3
-0.4438,1.1595,-0.2967,1.207,1.288,0.012,person3
-0.4343,1.2098,-0.4016,1.162,1.185,-0.015,person3
-0.2348,1.2963,-0.5858,0.929,0.783,-0.129,person3
-0.0162,1.3529,-0.8707,0.864,0.692,-0.16,person3
0.2829,1.4045,-1.2624,0.796,0.602,-0.189,person3
0.5512,1.3655,-1.6683,0.726,0.518,-0.221,person3
0.7469,1.2046,-2.036,0.413,0.211,-0.323,person3
0.9909,1.0478,-2.3648,0.328,0.146,-0.345,person3
1.1628,0.8891,-2.4673,0.245,0.082,-0.371,person3
1.1797,0.7633,-2.1452,-0.091,-0.123,-0.449,person3
0.9721,0.7181,-1.5309,-0.173,-0.162,-0.466,person3
0.7157,0.7036,-1.002,-0.254,-0.195,-0.485,person3
0.322,0.6589,-0.7153,-0.337,-0.22,-0.501,person3
0.1484,0.6225,-0.6203,-0.565,-0.256,-0.555,person3
0.241,0.5857,-0.4507,-0.638,-0.254,-0.578,person3
0.4188,0.5483,-0.2651,-0.706,-0.243,-0.597,person3
0.5657,0.5389,-0.0302,-0.774,-0.226,-0.617,person3
0.7701,0.542,0.1253,-0.837,-0.196,-0.641,person3
1.0377,0.5732,0.2609,-1.073,-0.024,-0.709,person3
1.3624,0.7178,0.4352,-1.129,0.032,-0.726,person3
1.7975,0.8561,0.6306,-1.178,0.091,-0.739,person3
2.2662,0.9735,0.8026,-1.311,0.281,-0.768,person3
2.5854,1.0926,1.017,-1.351,0.355,-0.778,person3
2.716,1.1782,1.1578,-1.391,0.438,-0.784,person3
2.6585,1.1658,1.1508,-1.425,0.523,-0.789,person3
2.5543,0.8426,0.9424,-1.458,0.617,-0.79,person3
2.408,0.0926,0.6795,-1.485,0.714,-0.785,person3
2.1012,-0.8803,0.349,-1.512,0.812,-0.78,person3
1.7551,-1.8377,-0.1025,-1.533,0.913,-0.77,person3
1.5494,-2.8707,-1.0654,-1.553,1.014,-0.753,person3
1.3202,-3.742,-2.3803,-1.57,1.116,-0.739,person3
0.879,-4.2812,-3.4463,-1.582,1.213,-0.717,person3
0.1771,-4.1807,-3.6887,-1.593,1.312,-0.691,person3
-0.5008,-3.4248,-2.9392,-1.602,1.405,-0.666,person3
-1.2455,-2.471,-1.7081,-1.605,1.491,-0.637,person3
-1.931,-1.68,-0.7804,-1.607,1.57,-0.607,person3
-2.5003,-1.093,0.1346,-1.609,1.641,-0.572,person3
-3.0434,-0.7174,0.6625,-1.603,1.703,-0.538,person3
-3.318,-0.4753,1.0818,-1.594,1.753,-0.502,person3
-3.6451,-0.4299,1.1643,-1.464,1.792,-0.234,person3
-3.8511,-0.5812,1.2401,-1.046,1.25,0.151,person3
-3.942,-0.873,1.2907,-0.694,1.01,0.252,person3
-2.8884,-1.8883,1.9342,-0.208,0.772,0.215,person3
-2.158,-2.2765,1.9376,-0.157,0.725,0.202,person3
-1.3617,-2.5583,1.6515,-0.113,0.675,0.191,person3
-0.5782,-2.6021,1.5353,-0.075,0.621,0.182,person3
-0.098,-2.5151,1.2225,-0.044,0.57,0.177,person3
0.1914,-2.1846,1.1555,-0.016,0.52,0.174,person3
0.0916,-1.4405,1.0882,0.007,0.472,0.17,person3
-0.1472,-0.5473,1.2674,0.025,0.427,0.17,person3
-0.5422,0.1399,1.6112,0.04,0.386,0.169,person3
-0.8072,0.6053,1.844,0.054,0.35,0.171,person3
-1.0925,0.8769,1.9553,0.063,0.318,0.174,person3
-1.3263,1.0172,2.0038,0.071,0.293,0.177,person3
-1.4191,0.9613,1.8911,0.078,0.272,0.183,person3
-1.5426,0.8113,1.7884,0.082,0.258,0.191,person3
-1.9104,0.5748,1.6029,0.084,0.25,0.197,person3
-2.0892,0.3544,1.2383,0.083,0.244,0.21,person3
-2.3551,0.163,0.8551,0.082,0.248,0.223,person3
-2.5944,0.1205,0.4503,0.081,0.251,0.236,person3
-3.0123,0.2028,0.1591,0.076,0.261,0.25,person3
-3.2478,0.2039,-0.068,0.071,0.275,0.268,person3
-3.2756,0.1401,-0.2819,0.063,0.292,0.284,person3
-3.1249,0.0999,-0.2969,0.056,0.311,0.3,person3
-2.8281,0.0138,-0.2611,0.043,0.328,0.315,person3
-2.4949,-0.0955,-0.2023,0.03,0.347,0.329,person3
-2.0967,-0.2624,0.0356,0.017,0.365,0.342,person3
-1.7803,-0.4807,0.1718,0.002,0.384,0.354,person3
-1.3512,-0.7219,0.343,-0.051,0.419,0.387,person3
-0.8861,-0.8948,0.4624,-0.071,0.423,0.395,person3
-0.592,-1.0391,0.3506,-0.092,0.427,0.402,person3
-0.1599,-1.1217,0.1726,-0.12,0.425,0.411,person3
0.3545,-1.1467,-0.4755,-0.141,0.421,0.414,person3
1.2872,-0.9533,-1.5175,-0.167,0.416,0.419,person3
2.1257,-0.6113,-3.1219,-0.193,0.405,0.421,person3
2.6799,-0.275,-4.8742,-0.218,0.391,0.418,person3
2.5439,0.22,-5.9143,-0.246,0.375,0.415,person3
1.5255,0.4305,-5.4688,-0.271,0.357,0.409,person3
0.7593,0.4652,-3.7406,-0.3,0.335,0.398,person3
0.4608,0.0883,-1.5314,-0.379,0.251,0.356,person3
0.5989,-0.7555,0.0737,-0.404,0.22,0.339,person3
0.9992,-2.1798,1.1886,-0.429,0.181,0.323,person3
0.9147,-3.7379,2.1355,-0.454,0.146,0.304,person3
0.6787,-4.8991,2.9574,-0.477,0.113,0.285,person3
0.588,-5.3171,3.3392,-0.498,0.083,0.268,person3
0.3301,-4.662,3.2509,-0.518,0.051,0.251,person3
-0.3044,-3.6282,2.8177,-0.541,0.021,0.233,person3
-1.2304,-2.5756,2.1234,-0.558,-0.008,0.215,person3
-2.1051,-1.628,1.4963,-0.575,-0.036,0.198,person3
-2.7832,-0.9164,1.0354,-0.59,-0.058,0.181,person3
-3.413,-0.4071,0.7789,-0.602,-0.074,0.165,person3
-4.0567,-0.0424,0.611,-0.608,-0.084,0.153,person3
-4.71,0.1659,0.6227,-0.613,-0.091,0.144,person3
-5.1294,0.267,0.7337,-0.615,-0.095,0.132,person3
-5.2821,0.2892,0.6527,-0.611,-0.09,0.123,person3
-5.1099,0.1294,0.7238,-0.605,-0.085,0.114,person3
-4.5666,-0.1109,0.8367,-0.594,-0.078,0.105,person3
-3.4491,-0.3699,0.815,-0.52,-0.033,0.074,person3
-2.3442,-0.8801,1.1376,-0.492,-0.02,0.06,person3
-1.5595,-1.512,1.5472,-0.46,-0.004,0.05,person3
-0.9028,-2.2588,2.0962,-0.316,0.069,-0.035,person3
-0.3586,-2.9552,2.7711,-0.278,0.091,-0.061,person3
-0.1673,-3.4591,3.3895,-0.241,0.109,-0.086,person3
-0.2218,-3.6267,3.6868,-0.205,0.124,-0.106,person3
-0.3775,-3.2909,3.7862,-0.076,0.119,-0.189,person3
-0.7132,-2.6085,3.4947,-0.065,0.091,-0.199,person3
-0.9334,-1.8503,3.0817,-0.055,0.046,-0.209,person3
-1.0533,-1.1465,2.7225,-0.116,-0.298,-0.227,person3
-1.1242,-0.5622,2.4266,-0.156,-0.438,-0.229,person3
-1.1058,-0.1127,2.1655,-0.21,-0.599,-0.226,person3
-1.0246,0.1696,2.0359,-0.275,-0.785,-0.226,person3
-0.8284,0.3706,2.0038,-0.535,-1.468,-0.203,person3
-0.4811,0.4878,2.0593,-0.639,-1.72,-0.186,person3
-0.0847,0.5875,1.9832,-0.742,-1.975,-0.161,person3
0.1958,0.6336,2.0924,-0.849,-2.224,-0.131,person3
0.4101,0.6795,2.2497,-1.158,-2.963,0.073,person3
0.6382,0.7745,2.38,-1.195,-3.061,0.133,person3
0.8625,0.9238,2.4669,-1.219,-3.122,0.192,person3
1.0304,1.0995,2.4919,-1.231,-3.154,0.249,person3
1.1668,1.284,2.3581,-1.203,-3.094,0.395,person3
1.3481,1.4498,2.0403,-1.174,-3.033,0.438,person3
1.5199,1.6926,1.7052,-1.14,-2.956,0.472,person3
1.538,1.8868,1.3846,-1.101,-2.864,0.502,person3
1.4573,2.0621,1.0441,-1.062,-2.766,0.528,person3
1.443,2.2083,0.835,-1.018,-2.655,0.553,person3
