acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.6906,0.1357,0.3833,0.327,0.29,0.428,person2
0.8933,0.0352,0.2251,0.312,0.301,0.424,person2
1.2523,0.055,-0.0621,0.212,0.344,0.253,person2
1.5051,0.0778,-0.3203,0.189,0.348,0.211,person2
1.5994,0.0022,-0.5211,0.049,0.374,0.015,person2
1.8579,0.016,-0.8544,0.007,0.387,-0.011,person2
2.0282,-0.0513,-1.0419,-0.387,0.487,-0.181,person2
2.2538,-0.1198,-1.2658,-0.765,0.615,-0.347,person2
2.5371,-0.134,-1.4095,-0.809,0.632,-0.37,person2
2.7696,-0.1315,-1.5211,-0.899,0.662,-0.413,person2
2.942,-0.0094,-1.6082,-0.941,0.675,-0.433,person2
3.092,0.1323,-1.6927,-0.981,0.69,-0.455,person2
3.0167,0.3181,-1.5913,-1.017,0.698,-0.478,person2
2.9254,0.5278,-1.5651,-1.19,0.706,-0.577,person2
2.7391,0.7093,-1.5538,-1.22,0.697,-0.598,person2
2.4655,0.8267,-1.5538,-1.253,0.688,-0.625,person2
2.2244,0.8902,-1.4687,-1.34,0.578,-0.68,person2
2.0224,0.8848,-1.4486,-1.339,0.538,-0.681,person2
1.8908,0.6785,-1.3505,-1.343,0.495,-0.685,person2
1.7409,0.3953,-1.3451,-1.305,0.188,-0.681,person2
1.5294,0.2479,-1.351,-1.297,0.117,-0.676,person2
1.2905,0.0555,-1.3293,-1.249,-0.321,-0.633,person2
1.3098,-0.1446,-1.2502,-1.241,-0.396,-0.627,person2
1.181,-0.3958,-1.2394,-1.159,-0.879,-0.616,person2
1.0117,-0.4539,-1.2147,-1.14,-0.973,-0.624,person2
0.8598,-0.4911,-1.1927,-0.924,-1.56,-0.671,person2
0.8047,-0.5674,-1.14,-0.393,-2.192,-0.647,person2
0.7739,-0.6718,-1.0554,0.37,-2.885,-0.577,person2
0.6772,-0.8052,-0.9376,0.461,-2.948,-0.574,person2
0.503,-0.9925,-0.8773,0.544,-3.001,-0.574,person2
0.1657,-1.147,-0.8066,0.628,-3.037,-0.579,person2
-0.1658,-1.2517,-0.7481,0.704,-3.065,-0.585,person2
-0.2984,-1.3588,-0.7512,0.776,-3.083,-0.583,person2
-0.2407,-1.6093,-0.6648,0.912,-3.088,-0.6,person2
0.0259,-2.2077,-0.481,0.929,-3.067,-0.611,person2
0.3752,-2.9155,-0.262,0.932,-3.035,-0.622,person2
0.8605,-3.3233,0.0102,0.923,-2.992,-0.637,person2
1.4255,-3.387,0.2304,0.896,-2.938,-0.656,person2
1.857,-3.305,0.2185,0.697,-2.834,-0.589,person2
2.131,-3.0287,-0.0314,0.628,-2.761,-0.587,person2
2.379,-2.5698,-0.2823,0.544,-2.67,-0.612,person2
2.4355,-2.1633,-0.6496,0.1,-2.256,-0.711,person2
2.5192,-1.6349,-1.0373,0.023,-2.16,-0.709,person2
2.4866,-1.0904,-1.6705,-0.052,-2.053,-0.699,person2
2.3112,-0.469,-2.6071,-0.33,-1.705,-0.563,person2
2.1314,0.0021,-3.6832,-0.369,-1.682,-0.536,person2
2.0171,0.3344,-5.369,-0.45,-1.517,-0.525,person2
2.3156,0.2765,-10.0127,-0.447,-1.498,-0.517,person2
1.9045,-0.0809,-12.183,-0.434,-1.481,-0.491,person2
0.7035,-0.1808,-7.759,-0.415,-1.464,-0.451,person2
-0.197,-0.6587,-3.3207,-0.183,-1.376,-0.043,person2
-1.0168,-1.1049,-0.2397,-0.125,-1.349,0.075,person2
-1.2576,-1.5596,1.5954,-0.065,-1.316,0.167,person2
-1.9442,-2.3447,2.8508,0.006,-1.281,0.258,person2
-3.0788,-4.049,3.2717,0.08,-1.237,0.362,person2
-3.365,-4.6599,3.4422,0.159,-1.185,0.458,person2
-3.9475,-5.1818,3.6922,0.456,-0.963,0.791,person2
-4.1536,-5.4065,3.8627,0.518,-0.917,0.845,person2
-4.1077,-4.7551,4.115,0.567,-0.877,0.876,person2
-4.0181,-3.2812,4.305,0.607,-0.847,0.881,person2
-3.5912,-1.8332,4.8596,0.731,-0.779,0.889,person2
-3.0239,-0.7119,4.9845,0.741,-0.789,0.878,person2
-2.4145,0.0863,4.7446,0.859,-0.788,0.878,person2
-2.335,0.7522,4.5528,0.88,-0.768,0.908,person2
-2.1707,1.323,4.4915,0.903,-0.461,1.002,person2
-2.0058,1.7501,4.231,0.858,-0.154,1.065,person2
-1.8311,1.8567,3.4995,0.842,-0.102,1.097,person2
-1.5729,1.7855,3.1116,0.842,-0.071,1.104,person2
-1.3904,1.5621,2.8897,0.843,-0.04,1.11,person2
-1.3484,1.3443,2.6618,0.847,-0.014,1.109,person2
-1.329,1.248,2.3218,0.858,0.017,1.113,person2
-1.4846,1.1671,1.6848,0.903,0.062,1.181,person2
-1.8039,1.027,0.6981,0.921,0.069,1.226,person2
-2.3432,1.0282,0.0017,0.944,0.075,1.277,person2
-2.9489,1.1891,-0.0888,0.97,0.083,1.328,person2
-3.5301,1.438,0.2863,1.001,0.085,1.377,person2
-3.9381,1.7284,0.6887,1.086,0.107,1.553,person2
-4.1498,1.9717,0.8892,1.113,0.116,1.609,person2
-4.2123,2.1343,1.0494,1.139,0.122,1.657,person2
-3.9137,2.173,1.2312,1.165,0.132,1.694,person2
-3.2623,2.0206,1.3752,1.259,0.091,1.797,person2
-2.3357,1.8561,1.4263,1.258,0.073,1.782,person2
-1.2132,1.5611,1.224,1.264,0.066,1.762,person2
-0.0037,1.2281,1.1055,1.366,0.089,1.628,person2
1.2216,0.8424,0.6608,1.342,0.106,1.589,person2
2.1399,0.4613,-0.7288,1.302,0.129,1.551,person2
3.0489,0.1395,-2.1968,1.127,0.372,1.43,person2
4.0797,-0.3895,-3.544,1.094,0.433,1.421,person2
5.0529,-1.0525,-4.4984,0.807,0.823,1.173,person2
5.5507,-1.8456,-3.8401,0.512,1.145,0.739,person2
5.0796,-2.4082,-2.4026,0.142,1.64,0.212,person2
4.0844,-2.6266,-1.4741,-0.318,2.054,-0.06,person2
2.3805,-2.0391,-1.5947,-0.403,1.622,-0.117,person2
1.1188,-1.1325,-1.4474,-0.383,1.507,-0.13,person2
0.4319,-0.2591,-1.2594,-0.357,1.38,-0.151,person2
0.0181,0.4952,-1.1291,-0.324,1.244,-0.17,person2
-0.3019,1.2073,-0.9408,-0.284,1.105,-0.193,person2
-0.3371,1.7453,-0.2236,-0.139,0.7,-0.272,person2
-0.0363,1.5936,0.6826,-0.084,0.574,-0.3,person2
0.2381,0.1318,1.2565,-0.026,0.451,-0.325,person2
0.3408,-1.6971,1.371,0.033,0.329,-0.352,person2
0.567,-2.9981,0.964,0.315,-0.119,-0.488,person2
1.1597,-3.6314,0.6048,0.363,-0.173,-0.514,person2
1.8048,-3.812,0.5142,0.403,-0.216,-0.538,person2
1.8527,-3.5889,0.354,0.519,-0.252,-0.635,person2
1.0638,-3.1933,-0.2356,0.521,-0.227,-0.65,person2
-0.0453,-2.8961,-0.2535,0.517,-0.195,-0.661,person2
-1.1067,-2.5289,0.3399,0.367,0.051,-0.661,person2
-1.9402,-2.0082,0.6473,0.312,0.114,-0.652,person2
-2.616,-1.2673,0.6787,-0.232,0.655,-0.641,person2
-3.1295,-0.6134,0.5374,-0.252,0.704,-0.667,person2
-3.6752,-0.1427,0.4085,-0.253,0.742,-0.701,person2
-3.9263,0.1394,0.3867,-0.244,0.761,-0.741,person2
-4.1681,0.325,0.4077,-0.23,0.769,-0.786,person2
-4.2923,0.5301,0.5769,-0.214,0.763,-0.834,person2
-4.4351,0.7942,0.7022,-0.198,0.751,-0.88,person2
-4.4147,1.0575,0.8405,-0.184,0.728,-0.926,person2
-4.5151,1.3132,0.975,-0.166,0.704,-0.968,person2
-4.5988,1.5402,1.1398,-0.145,0.674,-1.003,person2
-4.6788,1.704,1.2934,-0.118,0.644,-1.03,person2
-4.6068,1.5997,1.5355,-0.087,0.607,-1.051,person2
-4.2987,1.1205,1.8907,-0.047,0.562,-1.066,person2
-3.8842,0.573,2.3318,0.158,0.31,-1.066,person2
-3.3711,0.0895,2.7116,0.213,0.234,-1.059,person2
-2.6707,-0.2503,2.9049,0.267,0.153,-1.052,person2
-2.1371,-0.4155,2.7319,0.322,0.076,-1.038,person2
-1.6685,-0.4996,2.4868,0.545,-0.199,-0.979,person2
-1.323,-0.4128,2.4356,0.599,-0.253,-0.95,person2
-0.9338,-0.2485,2.3092,0.653,-0.305,-0.919,person2
-0.67,-0.1052,2.0584,0.865,-0.467,-0.733,person2
-0.3604,-0.052,1.7667,0.873,-0.479,-0.702,person2
-0.024,0.0129,1.4438,0.76,-0.476,-0.406,person2
0.0959,0.0288,1.2264,0.804,-0.515,-0.286,person2
0.3159,0.0036,0.9552,0.895,-0.26,0.828,person2
0.6158,-0.0732,0.604,0.893,-0.106,0.531,person2
0.8728,-0.2366,0.3166,0.009,0.453,0.004,person2
1.0943,-0.463,0.0704,-0.096,0.461,-0.015,person2
1.4036,-0.5623,-0.276,0.044,0.001,-0.033,person2
1.714,-0.6123,-0.7751,0.192,-0.208,0.018,person2
1.9081,-0.5443,-1.1577,0.237,-0.118,0.032,person2
2.0017,-0.4906,-1.4188,0.203,-0.058,-0.041,person2
2.1865,-0.3742,-1.7035,0.142,-0.033,-0.151,person2
2.4111,-0.0866,-1.8854,0.099,-0.043,-0.273,person2
2.6781,0.0096,-2.0945,0.08,-0.079,-0.399,person2
2.8738,0.0592,-2.155,0.079,-0.117,-0.521,person2
2.9805,0.1133,-2.0761,0.087,-0.152,-0.617,person2
3.0599,0.1765,-1.9916,0.099,-0.193,-0.695,person2
2.9922,0.3113,-1.8855,0.116,-0.232,-0.75,person2
2.8143,0.4807,-1.8399,0.188,-0.252,-0.746,person2
2.5335,0.6041,-1.8877,0.153,-0.208,-0.728,person2
2.2201,0.6742,-1.8909,0.11,-0.157,-0.694,person2
1.9916,0.5641,-1.9323,-0.06,0.199,-0.48,person2
1.8321,0.3132,-1.9142,-0.072,0.24,-0.468,person2
1.616,0.0345,-1.8855,-0.076,0.294,-0.463,person2
1.3623,-0.1029,-1.838,-0.117,0.576,-0.491,person2
1.1369,-0.1494,-1.8754,-0.149,0.651,-0.494,person2
1.0977,-0.0741,-1.8573,-0.216,0.827,-0.503,person2
0.9435,-0.0817,-1.7777,0.0,0.722,-0.565,person2
0.9195,-0.0307,-1.6804,0.295,0.535,-0.568,person2
0.9502,-0.0747,-1.5878,0.374,0.53,-0.121,person2
0.9358,-0.1835,-1.521,0.355,0.541,-0.054,person2
0.8951,-0.3084,-1.4375,0.336,0.555,0.003,person2
0.8034,-0.5177,-1.3846,0.315,0.565,0.054,person2
0.6578,-0.7463,-1.3233,0.295,0.569,0.088,person2
0.4234,-0.9312,-1.1197,0.281,0.568,0.12,person2
0.2022,-1.0541,-0.9088,0.321,0.449,0.149,person2
0.0153,-1.1455,-0.8352,0.376,0.351,0.094,person2
0.0734,-1.6709,-0.6664,0.438,0.257,-0.012,person2
0.4256,-2.5532,-0.4747,0.491,0.186,-0.174,person2
0.8957,-3.186,-0.19,0.426,0.11,-1.022,person2
1.1529,-3.4474,0.0235,0.402,0.098,-1.082,person2
1.5426,-3.2578,0.3225,0.376,0.079,-1.116,person2
1.7942,-2.9512,0.4503,0.187,0.113,-1.263,person2
2.0985,-2.6098,0.4838,0.141,0.156,-1.262,person2
2.3037,-2.2067,0.4535,0.092,0.207,-1.247,person2
2.4046,-1.8691,0.2763,-0.269,0.536,-1.119,person2
2.3302,-1.523,-0.0549,-0.557,1.009,-1.211,person2
2.0661,-1.0755,-0.5377,-0.798,1.439,-0.906,person2
1.7133,-0.5533,-0.9861,-1.422,2.11,-0.286,person2
1.3497,-0.0171,-1.4786,-1.426,2.138,-0.271,person2
1.0963,0.2824,-2.2819,-1.42,2.146,-0.261,person2
0.9284,0.4343,-3.1302,-1.408,2.139,-0.254,person2
0.8114,0.4286,-4.9976,-1.392,2.118,-0.257,person2
0.3499,0.0576,-7.9108,-1.381,2.107,-0.264,person2
-0.3004,-0.1983,-7.6089,-1.35,1.831,-0.305,person2
-1.1156,-0.3987,-4.7978,-0.765,0.623,-0.409,person2
-1.6306,-0.7462,-1.7463,-0.286,-0.192,-0.561,person2
-1.7797,-1.1665,0.4487,0.048,-0.675,-0.707,person2
-2.3395,-1.9432,2.1128,0.026,-0.702,-0.699,person2
-2.6555,-2.8749,2.8165,0.009,-0.704,-0.689,person2
-2.8763,-4.0016,2.977,-0.007,-0.702,-0.665,person2
-2.9972,-4.7361,3.0711,-0.024,-0.697,-0.633,person2
-3.2463,-4.9726,3.1245,-0.052,-0.688,-0.594,person2
-3.4242,-4.725,3.1696,-0.099,-0.685,-0.548,person2
-3.7656,-3.7687,3.3299,-0.156,-0.692,-0.488,person2
-3.9913,-2.3157,3.7317,-0.218,-0.695,-0.421,person2
-3.8951,-1.0063,4.11,-0.29,-0.702,-0.347,person2
-3.6743,-0.0886,4.3599,-0.366,-0.719,-0.272,person2
-3.3862,0.6424,4.4545,-0.455,-0.752,-0.194,person2
-3.2389,1.1174,4.2336,-0.709,-0.819,0.15,person2
-2.8576,1.3865,4.3893,-0.762,-0.832,0.341,person2
-2.6392,1.6724,4.4614,-0.775,-0.828,0.421,person2
-2.3382,1.8164,4.3778,-0.789,-0.793,0.694,person2
-2.095,1.7707,4.2047,-0.791,-0.789,0.724,person2
-1.8286,1.5724,3.8622,-0.789,-0.791,0.752,person2
-1.5826,1.3819,3.3361,-0.799,-0.926,0.966,person2
-1.3371,1.2243,2.3956,-0.8,-0.947,1.019,person2
-1.078,1.0374,1.1724,-0.87,-1.032,1.362,person2
-0.8622,0.8709,-0.0903,-0.879,-1.009,1.416,person2
-0.9155,0.8409,-0.7877,-0.882,-0.958,1.481,person2
-1.5648,1.1082,-0.9161,-0.766,-0.665,1.889,person2
-2.273,1.4014,-0.4148,-0.735,-0.634,1.946,person2
-2.7842,1.5925,0.2554,-0.694,-0.585,2.016,person2
-3.1537,1.6576,0.6209,-0.651,-0.535,2.096,person2
-3.2154,1.6376,0.7655,-0.609,-0.51,2.177,person2
-3.0191,1.6902,0.9375,-0.572,-0.471,2.255,person2
-2.5183,1.5273,1.0337,-0.503,-0.441,2.436,person2
-1.9822,1.3414,1.1009,-0.497,-0.453,2.466,person2
-1.2792,0.9901,1.0819,-0.49,-0.435,2.477,person2
-0.4635,0.6803,0.8408,-0.475,-0.394,2.484,person2
0.2665,0.4114,0.3379,-0.456,-0.341,2.513,person2
1.208,0.1371,-0.6496,-0.382,-0.053,2.693,person2
2.2332,-0.1581,-1.9923,-0.378,-0.047,2.7,person2
3.3003,-0.4862,-2.8935,-0.364,-0.008,2.683,person2
4.2131,-0.9136,-3.3622,-0.359,0.336,2.143,person2
4.9651,-1.2849,-3.7153,-0.383,0.386,1.977,person2
5.3932,-1.692,-2.6687,-0.407,0.417,1.795,person2
5.2651,-1.7739,-0.8621,-0.303,0.5,0.621,person2
4.6436,-1.3702,0.0919,-0.239,0.507,0.449,person2
3.1483,-0.5378,-0.2006,0.213,0.673,-0.164,person2
1.8653,0.219,-0.4402,0.277,1.002,-0.482,person2
1.0885,0.8135,-0.3287,0.23,1.03,-0.501,person2
0.509,1.1699,-0.1658,0.177,1.054,-0.51,person2
0.1293,0.9635,0.2984,0.121,1.074,-0.518,person2
-0.3011,-0.4798,0.889,0.059,1.089,-0.517,person2
-0.8221,-2.4378,1.1306,-0.227,1.028,-0.469,person2
-1.4357,-3.9451,0.5927,-0.311,0.981,-0.446,person2
-1.9187,-4.845,-0.1079,-0.387,0.943,-0.425,person2
-2.4693,-5.4274,-1.0226,-0.463,0.902,-0.416,person2
-2.9687,-5.098,-1.3874,-0.688,0.624,-0.301,person2
-2.6018,-2.4059,0.6911,-0.73,0.523,-0.244,person2
-2.7293,-1.23,0.7227,-0.761,0.436,-0.195,person2
-2.9289,0.0808,0.6834,-0.785,0.384,-0.143,person2
-3.0985,1.0612,0.7128,-0.938,-0.049,0.203,person2
-3.3023,1.3394,0.7648,-0.981,-0.167,0.271,person2
-3.4072,1.1288,1.0016,-1.364,-1.362,0.705,person2
-3.4573,0.5802,1.2009,-1.632,-2.013,1.421,person2
-3.1977,-0.0552,1.4298,-0.986,-0.794,2.371,person2
-2.9816,-0.5044,1.5825,0.17,0.72,2.887,person2
-2.9018,-0.536,1.7342,0.383,1.073,2.931,person2
-2.7508,-0.2995,1.8958,0.6,1.443,2.978,person2
-2.8085,0.2672,1.8937,0.8,1.76,3.019,person2
-2.8289,0.9233,1.8178,0.981,2.026,3.051,person2
-2.7523,1.437,1.7038,1.53,2.275,3.364,person2
-2.3998,1.6238,1.6391,1.466,1.544,3.706,person2
-1.9508,1.3595,1.61,0.774,-0.488,3.48,person2
-1.571,0.9081,1.5976,-0.997,-4.14,2.495,person2
-1.2745,0.402,1.5692,-1.561,-5.522,1.554,person2
-1.0994,-0.0088,1.5422,-1.59,-4.936,1.831,person2
-0.9647,-0.3076,1.5375,-1.609,-4.733,1.921,person2
-0.7168,-0.5674,1.5473,-1.622,-4.423,2.018,person2
-0.3383,-0.7145,1.556,-1.219,-1.55,2.499,person2
-0.0887,-0.7278,1.5739,-1.066,-0.877,2.6,person2
0.2604,-0.6578,1.504,-0.418,2.517,3.133,person2
0.3843,-0.5002,1.3941,-0.49,4.002,3.427,person2
0.5484,-0.2769,1.2149,-0.499,3.141,2.832,person2
0.6865,-0.0425,0.92,-0.659,0.36,0.691,person2
0.8871,0.1914,0.6766,-0.511,-2.19,-1.232,person2
1.0195,0.3132,0.4097,-0.19,-0.849,-0.662,person2
1.1196,0.4595,0.2246,-0.154,-0.764,-0.604,person2
1.2827,0.59,-0.049,-0.114,-0.69,-0.559,person2
1.3955,0.5727,-0.4187,0.09,-0.443,-0.32,person2
1.3667,0.5403,-0.6918,0.268,-0.52,-0.164,person2
1.355,0.5775,-1.0427,0.403,-1.327,-0.3,person2
1.3004,0.546,-1.3331,0.414,-1.477,-0.342,person2
1.3377,0.487,-1.4801,0.425,-1.652,-0.38,person2
1.4698,0.4021,-1.5718,0.448,-1.87,-0.407,person2
1.5951,0.2763,-1.507,0.474,-2.115,-0.424,person2
1.7164,0.2595,-1.4206,0.497,-2.371,-0.437,person2
1.8215,0.2468,-1.2371,0.466,-3.002,-0.46,person2
1.9411,0.1552,-1.0412,0.436,-3.075,-0.461,person2
2.1504,0.1462,-0.8603,0.376,-3.143,-0.447,person2
2.151,0.2013,-0.6682,0.289,-2.995,-0.353,person2
2.1478,0.228,-0.5587,0.286,-2.909,-0.316,person2
2.0683,0.285,-0.4638,0.293,-2.808,-0.274,person2
1.8513,0.4396,-0.4699,0.5,-1.853,0.046,person2
1.5524,0.594,-0.5192,0.561,-1.636,0.117,person2
1.361,0.678,-0.6201,0.992,-0.076,0.575,person2
1.1896,0.7339,-0.6795,1.284,2.435,0.84,person2
1.003,0.716,-0.8164,0.904,4.074,0.651,person2
0.7912,0.5355,-0.9789,0.213,3.728,0.317,person2
0.5459,0.2484,-1.1622,0.095,0.838,0.104,person2
0.3216,0.1588,-1.261,0.113,0.141,0.058,person2
0.2062,0.1574,-1.2748,0.116,-0.157,0.031,person2
0.2774,0.1956,-1.2331,0.057,-1.054,-0.089,person2
0.2217,0.1473,-1.1321,0.044,-1.141,-0.11,person2
0.2546,0.1688,-0.9767,-0.009,-1.375,-0.284,person2
0.2443,0.1455,-0.8435,0.101,-1.258,-0.209,person2
0.1585,0.1037,-0.6316,0.111,-1.251,-0.187,person2
0.072,-0.0394,-0.4726,0.116,-1.245,-0.166,person2
0.0073,-0.2504,-0.3247,0.119,-1.24,-0.152,person2
0.022,-0.4384,-0.2224,0.12,-1.23,-0.145,person2
-0.0114,-0.7017,-0.065,0.12,-1.202,-0.141,person2
-0.0233,-0.8579,0.1567,0.121,-1.018,-0.138,person2
-0.0919,-1.2209,0.2987,0.132,-0.938,-0.146,person2
-0.086,-1.7404,0.3962,0.143,-0.853,-0.157,person2
-0.0792,-2.6407,0.4723,0.155,-0.759,-0.167,person2
0.129,-3.3851,0.6342,0.164,-0.665,-0.181,person2
0.6651,-3.6686,0.8967,0.157,-0.343,-0.274,person2
1.3203,-3.7729,1.1302,0.137,-0.267,-0.3,person2
1.6738,-3.6279,1.2004,0.107,-0.188,-0.328,person2
1.9862,-3.169,1.1437,-0.112,0.394,-0.553,person2
2.2206,-2.4776,0.9174,-0.165,0.882,-0.573,person2
2.2687,-1.8214,0.5113,0.244,1.195,-0.359,person2
2.3211,-1.1114,0.121,0.748,1.292,-0.042,person2
2.2313,-0.5074,-0.3536,0.285,0.722,0.188,person2
1.9523,0.0082,-0.8807,-0.328,0.044,0.128,person2
1.6896,0.3842,-1.4753,-0.377,-0.023,0.116,person2
1.4236,0.5232,-2.6901,-0.446,-0.278,0.123,person2
1.2981,0.387,-4.2719,-0.219,-0.147,0.557,person2
1.2173,-0.0629,-9.7471,-0.195,-0.107,0.631,person2
0.348,-0.3383,-12.8926,-0.177,-0.067,0.706,person2
-0.4638,-0.2002,-9.0412,-0.16,-0.032,0.774,person2
-1.0502,-0.2292,-3.848,-0.138,0.034,0.932,person2
-1.4927,-0.6482,0.0964,-0.153,0.027,1.038,person2
-1.7088,-1.3033,2.2179,-0.159,0.011,1.054,person2
-2.1217,-2.4567,2.9457,-0.164,-0.008,1.07,person2
-2.2781,-3.5866,3.1546,-0.159,-0.195,1.184,person2
-2.6036,-4.6126,3.3238,-0.146,-0.241,1.206,person2
-2.8565,-5.0956,3.3879,0.031,-0.542,1.331,person2
-3.1121,-5.0885,3.1358,0.458,-0.772,1.463,person2
-3.4901,-4.5048,3.2152,0.861,-0.956,1.472,person2
-3.8341,-3.5341,3.4374,0.887,-0.989,1.463,person2
-4.1485,-2.4695,3.8894,0.907,-1.023,1.453,person2
-4.2452,-1.362,4.2452,0.928,-1.061,1.446,person2
-4.136,-0.4693,4.3352,1.002,-1.222,1.386,person2
-3.7849,0.1724,4.5918,1.017,-1.237,1.382,person2
-3.5663,0.7121,4.6515,1.034,-1.242,1.377,person2
-3.3492,1.09,4.6538,1.176,-1.153,1.397,person2
-3.1836,1.568,4.907,1.206,-1.115,1.405,person2
-2.8961,1.8583,5.2816,1.338,-0.84,1.405,person2
-2.5269,1.8133,5.2382,1.382,-0.478,1.317,person2
-1.9963,1.5922,4.8491,1.377,-0.432,1.301,person2
-1.6705,1.3237,4.1813,1.371,-0.394,1.281,person2
-1.3209,1.0411,3.1528,1.366,-0.35,1.268,person2
-0.8455,0.731,1.2689,1.361,-0.302,1.255,person2
-0.3415,0.5316,-0.6244,1.352,-0.255,1.237,person2
-0.0026,0.51,-1.7286,1.308,-0.007,1.155,person2
-0.2175,0.859,-1.5429,1.298,0.038,1.136,person2
-0.9583,1.4184,-0.6489,1.282,0.085,1.117,person2
-1.9198,1.7994,0.182,1.185,0.287,1.004,person2
-2.4627,2.0131,0.8567,1.16,0.319,0.983,person2
-2.6968,2.0473,1.2328,1.037,0.546,0.869,person2
-2.669,2.0643,1.2716,0.855,0.712,0.697,person2
-2.5242,1.9156,1.2726,0.821,0.722,0.636,person2
-1.9612,1.7603,1.3982,0.807,0.727,0.599,person2
-1.1864,1.5796,1.3589,0.794,0.727,0.564,person2
-0.2945,1.3687,1.1829,0.782,0.727,0.524,person2
0.5409,1.1053,0.799,0.745,0.707,0.344,person2
1.2139,0.7817,0.0966,0.742,0.702,0.298,person2
1.9601,0.4613,-0.7984,0.739,0.698,0.25,person2
2.6125,-0.0287,-1.6519,0.741,0.699,0.204,person2
3.3111,-0.7354,-2.3881,0.753,0.743,-0.009,person2
3.9546,-1.5608,-3.0325,0.756,0.757,-0.048,person2
4.2047,-2.2646,-2.8824,0.759,0.766,-0.084,person2
4.0413,-2.5898,-2.1044,0.729,0.786,-0.254,person2
3.8807,-2.4252,-1.7778,0.638,0.747,-0.395,person2
3.4811,-1.6004,-1.8321,0.439,0.625,-0.492,person2
2.6907,-0.4665,-1.7841,0.148,0.461,-0.509,person2
1.9958,0.5593,-1.1499,-0.157,0.333,-0.315,person2
1.5737,0.9683,-0.3499,-0.328,0.285,-0.131,person2
1.3618,-0.2052,0.589,-0.338,0.283,-0.124,person2
0.9409,-2.0106,1.5825,-0.323,0.343,-0.1,person2
0.5373,-3.3153,2.5131,-0.261,0.469,-0.007,person2
0.2728,-4.266,3.1869,-0.362,0.431,0.27,person2
-0.0761,-4.9994,3.069,-0.43,0.129,0.444,person2
-0.7227,-5.3018,2.1073,-0.097,-0.134,0.374,person2
-0.9722,-4.5392,0.8105,-0.06,-0.166,0.346,person2
-3.2267,0.9347,-0.5329,-0.029,-0.2,0.318,person2
-3.9605,1.7207,-0.5884,0.005,-0.236,0.286,person2
-4.4682,1.9295,-0.2756,0.034,-0.275,0.251,person2
-4.8284,1.0318,0.495,0.063,-0.314,0.216,person2
-4.8931,0.3886,0.679,0.143,-0.46,0.062,person2
-4.9583,-0.5654,0.9505,0.158,-0.492,0.023,person2
-4.9858,-0.8484,1.0921,0.169,-0.523,-0.016,person2
-4.9464,-0.6558,1.158,0.18,-0.555,-0.058,person2
-4.8538,-0.0848,1.2066,0.209,-0.667,-0.232,person2
-4.5178,0.5191,1.2649,0.218,-0.686,-0.282,person2
-3.8023,0.7873,1.327,0.23,-0.697,-0.392,person2
-3.0691,0.732,1.4402,0.267,-0.484,-0.75,person2
-2.5987,0.6369,1.6149,0.156,0.337,-1.08,person2
-2.1264,0.4674,1.8193,-0.718,1.539,-1.368,person2
-1.7181,0.2508,1.9915,-2.285,1.718,-1.605,person2
-1.3244,-0.0037,2.1466,-3.645,0.707,-1.78,person2
-0.8372,-0.2929,2.2652,-3.712,0.62,-1.783,person2
-0.4178,-0.5897,2.346,-3.764,0.54,-1.784,person2
-0.0854,-0.7978,2.4573,-3.754,0.219,-1.827,person2
0.2434,-0.914,2.5264,-3.697,0.19,-1.826,person2
0.5552,-0.9132,2.3897,-3.019,0.267,-1.751,person2
0.6782,-0.7495,2.1878,-2.161,0.327,-1.532,person2
0.6663,-0.4635,1.8943,-2.082,0.322,-1.511,person2
0.8196,-0.1549,1.4782,-2.009,0.328,-1.486,person2
0.8877,0.0027,1.1627,-1.94,0.341,-1.461,person2
1.1884,0.0492,0.7986,-1.876,0.364,-1.433,person2
1.3564,-0.009,0.5414,-1.815,0.386,-1.41,person2
1.4584,-0.0509,0.1764,-1.662,0.473,-1.342,person2
1.4527,0.0196,-0.1926,-1.617,0.506,-1.32,person2
1.469,0.1565,-0.6139,-1.579,0.54,-1.297,person2
1.5045,0.3143,-0.8307,-1.543,0.572,-1.272,person2
1.6663,0.397,-1.1605,-1.514,0.602,-1.245,person2
1.8357,0.4123,-1.2927,-1.396,0.711,-1.122,person2
2.0398,0.3792,-1.4098,-1.368,0.729,-1.089,person2
2.1827,0.4785,-1.3755,-1.335,0.736,-1.051,person2
2.2739,0.59,-1.2665,-1.082,0.579,-0.826,person2
2.2699,0.6643,-1.1143,-1.032,0.54,-0.786,person2
2.2346,0.7327,-0.9033,-0.677,0.261,-0.597,person2
2.0763,0.7481,-0.8229,-0.254,-0.005,-0.454,person2
1.8312,0.6115,-0.8025,0.318,-0.08,-0.443,person2
1.6342,0.3803,-0.786,0.924,0.164,-0.409,person2
1.4353,0.097,-0.7784,0.967,0.207,-0.404,person2
1.2789,-0.0595,-0.8484,1.005,0.259,-0.397,person2
1.1177,-0.0777,-0.9003,0.882,0.983,-0.35,person2
0.9759,0.0431,-1.055,0.804,1.055,-0.353,person2
0.824,0.1727,-1.125,0.718,1.118,-0.358,person2
0.6673,0.2588,-1.2068,0.622,1.167,-0.369,person2
0.5231,0.4082,-1.2761,-0.004,1.158,-0.451,person2
0.4944,0.6765,-1.2925,-0.096,1.102,-0.457,person2
