acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.9634,0.8528,-0.3884,1.253,-0.308,-1.225,person1
-3.74,0.7964,-0.1298,1.075,-0.212,-1.273,person1
-3.8877,0.6994,-0.0651,0.932,0.23,-1.294,person1
-3.2983,0.612,-0.5091,0.945,0.515,-1.211,person1
-2.2717,0.4687,-1.1898,0.926,0.376,-1.245,person1
-1.4878,-0.0813,-1.6914,0.783,0.074,-1.273,person1
-1.0715,-0.4655,-2.0696,0.477,-0.028,-1.362,person1
-0.8533,-0.4137,-2.1706,0.257,0.129,-1.453,person1
-0.7948,-0.2846,-1.8049,0.213,0.176,-1.47,person1
-1.066,-0.2696,-1.2685,-0.09,0.51,-1.489,person1
-1.6264,-0.1961,-0.6031,-0.303,0.584,-1.351,person1
-2.1462,0.0311,0.1354,-0.373,0.582,-1.294,person1
-2.778,-0.1641,0.7128,-0.402,0.543,-1.299,person1
-3.2658,0.0226,0.9837,-0.435,0.079,-1.285,person1
-3.1137,0.3537,0.9503,-0.443,-0.014,-1.292,person1
-2.5491,0.0906,0.8094,-0.452,-0.11,-1.297,person1
-2.0793,-0.0113,0.7746,-0.525,-0.507,-1.361,person1
-1.6019,0.3108,0.9063,-0.549,-0.568,-1.367,person1
-0.9929,0.4839,0.9033,-0.582,-0.615,-1.363,person1
-0.8374,0.434,0.9582,-0.822,-0.596,-1.312,person1
-1.0825,0.7094,1.1962,-0.879,-0.543,-1.312,person1
-1.5594,0.7613,1.4027,-1.081,-0.208,-1.344,person1
-2.0962,1.06,1.3241,-1.069,-0.164,-1.368,person1
-2.1987,1.0216,1.1286,-1.067,-0.118,-1.388,person1
-2.1666,0.9742,0.9583,-1.087,-0.043,-1.434,person1
-1.9158,1.0948,0.9098,-1.08,-0.081,-1.453,person1
-1.3361,1.4078,0.9816,-1.071,-0.136,-1.471,person1
-0.7356,1.4131,1.0267,-1.01,-0.552,-1.48,person1
-0.3141,1.2025,0.8769,-0.996,-0.65,-1.471,person1
-0.2608,1.2022,0.694,-0.873,-1.593,-1.398,person1
-0.9975,1.1662,0.5516,-0.735,-2.023,-1.191,person1
-1.604,1.2249,0.523,-0.637,-1.422,-0.986,person1
-1.911,1.3884,0.5507,-0.607,-0.914,-0.939,person1
-1.8925,1.2056,0.5448,-0.595,-0.76,-0.928,person1
-1.4698,1.0221,0.2476,-0.581,-0.624,-0.923,person1
-0.7025,0.6067,-0.0617,-0.573,-0.511,-0.915,person1
0.0869,0.3876,-0.2033,-0.565,-0.42,-0.916,person1
0.3178,0.2732,-0.5842,-0.573,-0.363,-0.932,person1
0.0237,0.2136,-0.9921,-0.582,-0.404,-0.938,person1
-0.6665,0.1404,-1.2287,-0.593,-0.465,-0.938,person1
-1.3803,0.1689,-1.0571,-0.607,-0.546,-0.939,person1
-1.8419,0.3199,-0.4226,-0.695,-0.993,-0.945,person1
-1.9632,0.3879,0.175,-0.726,-1.101,-0.954,person1
-0.793,0.8282,0.9274,-0.754,-1.2,-0.958,person1
-1.848,0.5551,0.0282,-0.821,-1.511,-0.964,person1
-2.3255,0.4478,0.1262,-0.823,-1.563,-0.964,person1
-2.5966,0.3558,0.0897,-0.821,-1.602,-0.968,person1
-1.9653,0.154,-0.1758,-0.818,-1.628,-0.969,person1
-1.2939,0.3742,-0.3337,-0.812,-1.635,-0.969,person1
-0.4624,0.3288,-0.3242,-0.809,-1.634,-0.968,person1
0.1399,0.1634,-0.4356,-0.802,-1.611,-0.969,person1
0.2084,0.3237,-0.8078,-0.796,-1.569,-0.968,person1
-0.3769,0.4075,-0.9762,-0.79,-1.509,-0.967,person1
-1.049,0.4413,-0.5142,-0.78,-1.424,-0.963,person1
-1.5569,0.7014,0.0792,-0.745,-0.957,-0.94,person1
-1.6956,0.9129,0.5693,-0.741,-0.827,-0.936,person1
-1.5081,1.2006,0.8115,-0.737,-0.702,-0.93,person1
-0.9564,1.3575,0.8653,-0.737,-0.579,-0.924,person1
-0.2572,1.3838,0.8364,-0.738,-0.152,-0.917,person1
0.0827,1.3257,0.7627,-0.743,-0.06,-0.909,person1
0.8113,1.0048,1.3028,-0.747,0.022,-0.889,person1
2.0106,0.8043,3.1401,-0.755,0.088,-0.863,person1
2.5575,0.5144,5.1937,-0.776,0.15,-0.821,person1
1.4418,0.2466,5.5667,-0.782,0.137,-0.823,person1
-0.246,0.1642,4.5831,-0.79,0.112,-0.829,person1
-1.6504,-0.273,3.3032,-0.732,-0.201,-0.911,person1
-2.3103,-0.6479,1.9462,-0.704,-0.309,-0.93,person1
-1.7256,-0.6961,0.576,-0.671,-0.431,-0.947,person1
-1.2888,-1.1477,-0.0025,-0.518,-0.877,-0.986,person1
-0.898,-1.4786,-0.2817,-0.48,-0.95,-0.987,person1
-0.024,-1.5426,-0.9279,-0.444,-0.998,-0.991,person1
0.9264,-1.3073,-0.598,-0.315,-1.035,-0.954,person1
1.1387,-0.7064,-0.0603,-0.283,-1.012,-0.933,person1
0.64,-0.5103,0.1738,-0.259,-0.975,-0.915,person1
-0.8734,-0.1444,0.8091,-0.241,-0.93,-0.897,person1
-1.7306,0.24,0.5216,-0.203,-0.714,-0.871,person1
-2.1212,0.1582,-0.0296,-0.199,-0.674,-0.877,person1
-2.192,-0.2491,-0.5657,-0.191,-0.635,-0.881,person1
-2.0218,-0.7588,-1.0076,-0.18,-0.606,-0.882,person1
-1.7834,-1.3854,-1.083,-0.115,-0.619,-0.9,person1
-1.7602,-1.7871,-1.2328,-0.097,-0.644,-0.91,person1
-2.1358,-2.1445,-1.4593,-0.082,-0.669,-0.923,person1
-2.005,-2.4014,-1.4548,-0.049,-0.722,-0.939,person1
-1.3547,-3.0041,-0.8374,-0.046,-0.733,-0.934,person1
-0.2208,-3.2371,-0.1391,-0.052,-0.742,-0.926,person1
1.0273,-3.7651,0.0652,-0.064,-0.747,-0.917,person1
1.9948,-3.7705,0.1518,-0.187,-0.645,-0.874,person1
2.6196,-3.5489,0.1721,-0.221,-0.593,-0.873,person1
2.6619,-3.2617,0.2919,-0.254,-0.534,-0.875,person1
2.0707,-2.7108,0.5171,-0.288,-0.473,-0.882,person1
1.5711,-1.8062,0.9345,-0.405,-0.304,-0.91,person1
2.0058,-1.2891,1.3706,-0.451,-0.266,-0.92,person1
2.9086,-0.0782,0.6901,-0.498,-0.236,-0.93,person1
4.5717,0.3202,1.3191,-0.545,-0.213,-0.945,person1
5.0893,0.6607,1.0336,-0.707,-0.211,-1.014,person1
4.3291,-0.1457,0.8132,-0.738,-0.224,-1.026,person1
1.8082,-0.3453,0.1025,-0.768,-0.24,-1.031,person1
-1.5024,-0.4597,-0.2143,-0.792,-0.253,-1.03,person1
-3.3082,-0.3347,-2.4811,-0.855,-0.305,-1.001,person1
-3.1539,-1.2589,-4.2215,-0.865,-0.316,-0.992,person1
-0.8993,-1.66,-4.0707,-0.871,-0.324,-0.976,person1
1.8491,-1.7331,-2.4526,-0.841,-0.333,-0.877,person1
3.1322,-1.5874,-1.5926,-0.822,-0.317,-0.865,person1
4.1631,-1.0498,-1.1563,-0.804,-0.295,-0.851,person1
4.7455,-0.9064,-0.974,-0.696,-0.252,-0.793,person1
4.3135,-0.7815,-1.0091,-0.663,-0.258,-0.782,person1
2.9375,-0.6925,-1.2346,-0.631,-0.266,-0.772,person1
0.6673,-0.3811,-2.2039,-0.593,-0.276,-0.765,person1
-0.1491,-0.4188,-1.7851,-0.41,-0.367,-0.758,person1
0.3192,0.0064,-0.0048,-0.36,-0.411,-0.759,person1
1.0016,0.3258,0.7523,-0.31,-0.459,-0.76,person1
0.5672,1.4249,-1.4786,-0.137,-0.614,-0.756,person1
1.2181,1.8454,-2.0108,-0.095,-0.637,-0.748,person1
5.3149,2.5525,6.7166,-0.055,-0.647,-0.743,person1
6.7299,4.4516,11.5271,-0.015,-0.651,-0.735,person1
3.8608,4.1195,7.0217,0.025,-0.646,-0.726,person1
0.2358,3.7743,2.1203,0.06,-0.633,-0.714,person1
-2.0799,3.411,-0.3577,0.095,-0.613,-0.703,person1
-3.9611,3.4038,-1.1754,0.131,-0.584,-0.688,person1
-4.3291,3.1327,0.2037,0.163,-0.55,-0.67,person1
-2.3703,3.1691,3.0116,0.2,-0.516,-0.651,person1
-0.2918,3.0881,5.6594,0.314,-0.41,-0.59,person1
1.3728,2.8708,6.6403,0.331,-0.391,-0.58,person1
2.0349,2.5207,6.3828,0.346,-0.372,-0.579,person1
1.3867,1.5342,4.8527,0.351,-0.356,-0.579,person1
0.5106,0.2184,1.0701,0.34,-0.3,-0.616,person1
0.481,-0.5884,-4.2482,0.326,-0.292,-0.631,person1
0.6866,-1.5809,-7.7685,0.314,-0.288,-0.647,person1
0.7473,-1.632,-4.39,0.294,-0.287,-0.663,person1
0.8033,-2.1646,0.1878,0.191,-0.302,-0.74,person1
0.9163,-1.7532,3.1811,0.156,-0.308,-0.762,person1
-0.491,-2.8281,4.2152,0.121,-0.319,-0.785,person1
0.3868,-2.0634,0.1972,-0.189,-0.31,-0.89,person1
0.4026,-2.7598,-4.9651,-0.235,-0.286,-0.902,person1
-1.1757,-2.7887,-4.0639,-0.377,-0.228,-0.933,person1
-1.31,-1.8537,-4.376,-0.427,-0.223,-0.937,person1
-1.9084,-2.3434,-4.2261,-0.472,-0.23,-0.932,person1
-4.4487,-3.8797,-3.4225,-0.625,-0.316,-0.935,person1
-5.4151,-3.8759,-3.6169,-0.657,-0.349,-0.94,person1
-3.4802,-1.6279,-4.9503,-0.69,-0.384,-0.949,person1
-0.4703,-0.3399,-4.7013,-0.723,-0.411,-0.958,person1
2.077,0.0503,-3.6255,-0.843,-0.443,-0.981,person1
3.95,0.2219,-2.0559,-0.869,-0.423,-0.987,person1
6.0848,1.1235,-0.7262,-0.887,-0.399,-0.994,person1
7.4435,0.7909,0.3547,-0.9,-0.371,-1.003,person1
7.1026,-0.0394,1.22,-0.926,-0.277,-1.041,person1
5.2822,-0.3782,-0.2797,-0.924,-0.261,-1.045,person1
3.4058,-0.3506,-3.2525,-0.919,-0.253,-1.043,person1
1.7628,-0.5599,-5.6947,-0.906,-0.25,-1.042,person1
0.5139,-0.5906,-5.4686,-0.841,-0.257,-1.039,person1
0.0471,-0.4311,-1.908,-0.815,-0.266,-1.041,person1
-0.1524,-0.4429,0.8374,-0.79,-0.276,-1.043,person1
-0.0111,0.0111,0.8552,-0.762,-0.293,-1.046,person1
0.739,0.2901,0.0543,-0.674,-0.365,-1.053,person1
1.7156,0.489,-0.4065,-0.637,-0.39,-1.053,person1
2.3692,0.8904,-0.6719,-0.602,-0.411,-1.057,person1
1.9088,0.4124,-0.4488,-0.564,-0.42,-1.064,person1
0.445,-0.6977,-0.0077,-0.528,-0.422,-1.072,person1
-1.1312,-1.3221,0.0378,-0.434,-0.319,-1.128,person1
-2.0123,-1.3189,-0.2028,-0.418,-0.281,-1.142,person1
-2.6374,-0.8645,-0.0208,-0.407,-0.239,-1.154,person1
-2.9,-0.2879,0.2063,-0.321,0.152,-1.222,person1
-2.6055,-0.0302,-0.11,-0.313,0.362,-1.202,person1
-1.7996,0.1095,-0.6497,-0.315,0.412,-1.192,person1
-0.9422,0.1782,-1.0227,-0.317,0.452,-1.18,person1
-0.0359,0.2786,-1.3372,-0.321,0.486,-1.168,person1
0.7574,0.1022,-0.8341,-0.369,0.557,-1.118,person1
1.5115,-0.2295,0.4359,-0.392,0.567,-1.104,person1
1.479,-0.4225,1.9114,-0.42,0.568,-1.085,person1
1.5444,-0.2655,2.3829,-0.456,0.563,-1.069,person1
1.2948,0.1296,2.1381,-0.559,0.504,-1.025,person1
0.9407,0.6818,2.2783,-0.594,0.468,-1.015,person1
0.4477,1.879,2.4021,-0.626,0.428,-1.01,person1
-0.352,2.9624,3.5375,-0.656,0.378,-1.007,person1
-0.6247,3.3302,3.3712,-0.682,0.324,-1.008,person1
-0.6506,3.6157,1.693,-0.768,0.082,-1.04,person1
-0.9179,3.3521,-0.627,-0.781,0.021,-1.046,person1
-2.9067,-0.8338,-0.575,-0.793,-0.035,-1.048,person1
-6.0604,-9.1203,1.2278,-0.823,-0.124,-1.066,person1
-6.6519,-14.9223,1.2001,-0.832,-0.109,-1.066,person1
-5.6658,-15.9248,0.7411,-0.837,-0.082,-1.063,person1
-4.1661,-10.3471,0.9775,-0.836,0.09,-1.033,person1
-3.7781,-3.376,3.9737,-0.825,0.146,-1.021,person1
-3.9906,-0.1128,4.895,-0.812,0.201,-1.01,person1
-4.5209,0.227,3.7813,-0.797,0.256,-0.997,person1
-5.2594,-0.8878,2.6619,-0.75,0.412,-0.961,person1
-5.8265,-1.788,1.9516,-0.727,0.458,-0.945,person1
-5.6325,-1.8993,1.8315,-0.704,0.495,-0.93,person1
-4.2684,-1.7445,2.0746,-0.676,0.525,-0.915,person1
-2.0498,-0.9612,2.4536,-0.554,0.579,-0.865,person1
1.5958,-0.3489,2.091,-0.526,0.574,-0.856,person1
3.1994,-1.4652,0.1415,-0.498,0.56,-0.85,person1
3.2144,-2.1678,-1.5375,-0.47,0.542,-0.837,person1
2.8905,-2.9082,-2.4558,-0.38,0.446,-0.804,person1
2.5276,-3.6641,-3.5233,-0.36,0.417,-0.797,person1
1.9633,-4.2361,-4.9488,-0.346,0.383,-0.794,person1
1.1778,-4.4857,-5.9296,-0.332,0.35,-0.79,person1
0.713,-4.4998,-5.2553,-0.317,0.317,-0.782,person1
0.1927,-4.4834,-2.8808,-0.301,0.285,-0.777,person1
-0.3626,-3.9822,0.1651,-0.287,0.254,-0.768,person1
-0.7257,-3.0216,1.6905,-0.275,0.228,-0.758,person1
-0.7113,-1.9514,1.2758,-0.265,0.204,-0.75,person1
-0.4077,-1.1474,-0.7169,-0.257,0.19,-0.742,person1
-0.129,-0.5019,-2.6454,-0.256,0.215,-0.723,person1
0.1061,-0.0427,-3.9941,-0.268,0.272,-0.713,person1
0.2642,0.4407,-4.6157,-0.275,0.306,-0.711,person1
0.3986,1.4242,-4.0506,-0.281,0.343,-0.708,person1
0.592,1.745,-3.6405,-0.29,0.386,-0.706,person1
0.9535,1.9283,-3.512,-0.298,0.435,-0.705,person1
1.522,2.171,-3.5086,-0.305,0.492,-0.707,person1
2.0175,2.5682,-3.6524,-0.31,0.553,-0.706,person1
2.3949,2.9409,-3.8547,-0.319,0.622,-0.704,person1
2.5335,3.2729,-4.1573,-0.327,0.691,-0.707,person1
2.7968,3.5632,-4.4817,-0.353,0.97,-0.68,person1
2.8828,3.8234,-4.8886,-0.353,1.039,-0.671,person1
2.8789,4.2074,-4.8234,-0.354,1.114,-0.659,person1
3.14,4.4911,-4.8135,-0.354,1.192,-0.644,person1
3.4867,4.718,-4.8029,-0.403,1.584,-0.567,person1
3.5998,4.9124,-4.6246,-0.429,1.704,-0.548,person1
3.3882,4.9335,-4.3179,-0.462,1.838,-0.525,person1
3.1454,4.7772,-3.9114,-0.501,1.981,-0.505,person1
2.9629,4.2799,-3.0447,-0.705,2.586,-0.433,person1
2.9869,3.5802,-1.7373,-0.761,2.723,-0.42,person1
2.8375,2.7088,0.3188,-0.817,2.849,-0.414,person1
2.3335,1.3289,3.9835,-1.012,3.199,-0.419,person1
1.3486,-1.2588,7.6591,-1.051,3.25,-0.43,person1
-0.7867,-4.9979,9.4133,-1.117,3.321,-0.464,person1
-2.929,-8.675,10.6127,-1.237,3.381,-0.589,person1
-3.6041,-10.8297,11.9215,-1.281,3.421,-0.713,person1
-2.5107,-11.0395,10.8758,-1.291,3.431,-0.744,person1
-1.4643,-7.9914,7.0413,-1.299,3.441,-0.776,person1
-0.0641,-3.4239,2.9873,-1.309,3.457,-0.806,person1
1.5104,0.8475,0.2561,-1.316,3.503,-0.889,person1
3.1581,3.0616,-0.9596,-1.311,3.517,-0.914,person1
4.5631,2.5265,-1.6461,-1.306,3.529,-0.934,person1
5.4004,1.0375,-3.7868,-1.294,3.539,-0.959,person1
5.3103,-1.73,-6.7418,-1.288,3.552,-0.98,person1
5.6867,-6.5761,-8.6981,-1.281,3.566,-0.999,person1
5.0893,-11.0057,-9.2977,-1.281,3.584,-1.018,person1
2.6079,-10.8258,-5.8307,-1.289,3.603,-1.036,person1
-0.5265,-6.2278,1.0172,-1.303,3.625,-1.055,person1
-3.699,0.4395,6.362,-1.323,3.647,-1.069,person1
-3.3895,5.3296,1.1964,-1.346,3.66,-1.076,person1
-1.9407,7.9427,-4.1533,-1.408,3.655,-1.066,person1
-0.3494,8.8219,-6.831,-1.424,3.631,-1.054,person1
0.8558,7.7511,-6.765,-1.435,3.595,-1.037,person1
1.4894,5.6335,-5.6307,-1.446,3.55,-1.013,person1
1.6463,2.6219,-3.5613,-1.446,3.493,-0.985,person1
1.2886,-0.9431,-2.192,-1.445,3.427,-0.951,person1
0.5197,-3.6797,-1.031,-1.438,3.364,-0.908,person1
-0.4934,-4.6693,-0.6847,-1.423,3.311,-0.868,person1
-1.4587,-3.8553,-0.6255,-1.408,3.276,-0.824,person1
-2.8194,-2.0423,-0.1628,-1.389,3.255,-0.78,person1
-3.8199,0.0521,0.1013,-1.368,3.242,-0.739,person1
-3.4869,1.3417,-0.3,-1.352,3.239,-0.698,person1
-2.8004,1.5683,-0.4885,-1.304,3.248,-0.604,person1
-2.0627,1.1984,-0.2395,-1.294,3.248,-0.579,person1
-1.2716,0.8696,0.2119,-1.289,3.244,-0.559,person1
1.6715,0.2904,-1.5596,-1.283,3.235,-0.54,person1
1.7974,0.6064,-1.9622,-1.244,3.148,-0.433,person1
1.5301,1.0464,-1.5969,-1.217,3.109,-0.389,person1
0.9138,1.2203,-0.8302,-1.186,3.058,-0.339,person1
0.1645,1.179,-0.1973,-1.153,3.002,-0.284,person1
-0.6401,0.8312,0.0265,-0.982,2.785,0.141,person1
-1.3986,0.2964,-0.1571,-0.953,2.764,0.245,person1
-1.9606,-0.0687,-0.6005,-0.845,2.894,0.756,person1
-2.1837,-0.4698,-0.8784,-0.826,2.957,0.847,person1
-2.1698,-0.3869,-0.8413,-0.806,3.027,0.933,person1
-1.9293,0.076,-0.3683,-0.731,3.393,1.232,person1
-1.3542,0.572,0.4635,-0.721,3.509,1.293,person1
-0.6332,0.9185,1.3036,-0.719,3.625,1.354,person1
0.2739,1.0421,2.0503,-0.717,3.739,1.407,person1
1.2707,0.6351,2.553,-0.748,4.051,1.512,person1
1.8106,0.2699,2.674,-0.782,4.136,1.523,person1
1.9953,-0.183,2.6971,-0.828,4.198,1.522,person1
1.5672,-0.5062,3.0711,-0.889,4.235,1.511,person1
0.8742,-0.6415,3.7732,-1.374,4.122,1.377,person1
0.103,-0.8915,4.4197,-1.429,4.105,1.347,person1
-0.934,-0.8402,4.8462,-1.478,4.105,1.315,person1
-1.819,-0.6367,4.7432,-1.529,4.119,1.282,person1
-2.1294,-0.6078,3.9076,-1.578,4.14,1.249,person1
-2.1462,-0.6107,2.4783,-1.624,4.154,1.214,person1
-2.1183,-0.7341,1.1419,-1.665,4.16,1.184,person1
-2.5791,-0.814,0.1501,-1.7,4.159,1.153,person1
-3.2088,-0.9015,-0.2309,-1.724,4.157,1.124,person1
-3.7927,-0.93,-0.0305,-1.74,4.149,1.096,person1
-3.8316,-0.7634,0.834,-1.75,4.136,1.064,person1
-3.5777,-0.8184,2.2841,-1.752,4.124,1.035,person1
-3.3943,-1.2911,3.6224,-1.751,4.105,1.008,person1
-3.9012,-2.6984,3.8159,-1.744,4.084,0.985,person1
-4.7292,-3.5146,3.0064,-1.719,4.016,0.96,person1
-5.3437,-3.6178,3.1029,-1.716,3.988,0.958,person1
-5.6689,-3.5547,3.5496,-1.719,3.95,0.957,person1
-5.7129,-3.6398,3.1975,-1.732,3.896,0.96,person1
-4.7111,-3.8666,2.6873,-1.754,3.821,0.955,person1
-3.012,-3.344,2.655,-1.782,3.725,0.947,person1
-0.8834,-2.2269,2.5823,-1.814,3.596,0.941,person1
1.3191,-1.3619,2.4987,-1.845,3.433,0.934,person1
3.278,-1.1295,1.9863,-1.869,3.243,0.935,person1
4.2801,-1.6245,1.3681,-1.884,3.035,0.942,person1
4.5884,-2.3411,0.1005,-1.884,2.817,0.96,person1
4.7752,-2.9344,-1.8425,-1.783,1.911,1.016,person1
4.5755,-3.1411,-3.238,-1.75,1.727,1.012,person1
3.583,-3.021,-4.4844,-1.723,1.576,1.005,person1
1.6467,-2.8091,-5.1378,-1.702,1.462,0.991,person1
-0.3987,-2.8239,-5.7093,-1.667,1.319,0.954,person1
-1.45,-3.025,-5.2757,-1.667,1.319,0.94,person1
-1.6466,-3.1857,-3.5436,-1.675,1.331,0.918,person1
-1.7642,-3.231,-1.2283,-1.695,1.352,0.892,person1
-1.8028,-2.9878,0.7953,-1.834,1.538,0.797,person1
-1.3364,-2.5474,0.8349,-1.869,1.598,0.78,person1
-0.514,-1.8017,-0.6781,-1.904,1.657,0.77,person1
0.3089,-1.1255,-2.4626,-1.932,1.709,0.767,person1
0.9062,-0.3481,-3.9189,-1.992,1.805,0.782,person1
1.388,0.4292,-4.7187,-1.997,1.799,0.794,person1
1.7144,1.1733,-4.9271,-1.994,1.78,0.808,person1
1.795,1.7809,-4.6759,-1.982,1.753,0.824,person1
1.9872,1.9716,-4.3131,-1.899,1.571,0.883,person1
2.1868,1.9981,-4.1116,-1.866,1.472,0.908,person1
2.3758,2.0515,-4.2552,-1.826,1.358,0.933,person1
2.4364,2.3221,-4.3212,-1.785,1.24,0.957,person1
2.4901,2.6108,-4.6886,-1.738,1.131,0.983,person1
2.4362,3.0049,-5.097,-1.688,1.034,1.015,person1
2.4049,3.3489,-5.4175,-1.637,0.955,1.044,person1
2.3532,3.8728,-5.4945,-1.588,0.896,1.075,person1
2.5211,4.3322,-5.4488,-1.541,0.859,1.104,person1
2.9096,4.7963,-5.3531,-1.493,0.842,1.132,person1
3.3825,5.1998,-5.2651,-1.455,0.842,1.155,person1
3.826,5.5734,-5.061,-1.365,0.912,1.176,person1
4.0809,5.8077,-4.5558,-1.353,0.927,1.172,person1
4.0407,5.6404,-3.191,-1.346,0.931,1.165,person1
3.8547,5.2831,-1.668,-1.344,0.921,1.155,person1
3.3313,4.6368,-0.6377,-1.375,0.835,1.097,person1
2.5136,3.2492,0.9861,-1.392,0.81,1.067,person1
1.7267,0.5717,3.7311,-1.41,0.803,1.033,person1
0.0247,-3.5533,7.4322,-1.432,0.808,0.992,person1
-2.3579,-8.9098,10.298,-1.565,0.956,0.858,person1
-2.2227,-12.6144,11.2929,-1.605,1.004,0.82,person1
-1.3197,-12.4703,9.9316,-1.637,1.069,0.754,person1
-0.555,-9.4397,7.9581,-1.659,1.151,0.658,person1
0.3423,-4.7236,4.7655,-1.729,1.365,0.316,person1
0.7483,0.6899,1.2656,-1.763,1.375,0.231,person1
1.4928,3.2262,-0.4194,-1.793,1.337,0.169,person1
3.0233,1.949,-1.2423,-1.817,1.24,0.121,person1
3.6851,0.0263,-3.075,-1.728,0.581,0.012,person1
3.9481,-1.6788,-4.4981,-1.651,0.441,-0.004,person1
4.0634,-4.8861,-5.1225,-1.531,0.334,-0.008,person1
4.3612,-9.3046,-5.5322,-1.371,0.268,0.003,person1
3.8409,-11.4854,-5.1381,-0.384,0.365,0.039,person1
1.4579,-7.6257,-2.4246,-0.092,0.458,0.03,person1
-0.7484,-0.6603,2.9513,0.176,0.557,0.022,person1
-2.2359,4.7919,3.0957,0.41,0.644,0.016,person1
