# Target Sample Rate: 100 Hz,,,,
# Max Device Sample Rate: 400 Hz,,,,
# Recording started at: 2026-02-07 14:05:53.723,,,,
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.662276,-0.9338,-0.2485,2.3092,2.5
5.666791,-0.67,-0.1052,2.0584,2.17
5.679082,-0.3604,-0.052,1.7667,1.8
5.687231,-0.024,0.0129,1.4438,1.44
5.697098,0.0959,0.0288,1.2264,1.23
5.711842,0.3159,0.0036,0.9552,1.01
5.717183,0.6158,-0.0732,0.604,0.87
5.729765,0.8728,-0.2366,0.3166,0.96
5.737793,1.0943,-0.463,0.0704,1.19
5.747544,1.4036,-0.5623,-0.276,1.54
5.758013,1.714,-0.6123,-0.7751,1.98
5.767789,1.9081,-0.5443,-1.1577,2.3
5.784243,2.0017,-0.4906,-1.4188,2.5
5.787434,2.1865,-0.3742,-1.7035,2.8
5.797496,2.4111,-0.0866,-1.8854,3.06
5.813178,2.6781,0.0096,-2.0945,3.4
5.817841,2.8738,0.0592,-2.155,3.59
5.82941,2.9805,0.1133,-2.0761,3.63
5.838371,3.0599,0.1765,-1.9916,3.66
5.848173,2.9922,0.3113,-1.8855,3.55
5.864088,2.8143,0.4807,-1.8399,3.4
5.868555,2.5335,0.6041,-1.8877,3.22
5.879588,2.2201,0.6742,-1.8909,2.99
5.88924,1.9916,0.5641,-1.9323,2.83
5.898735,1.8321,0.3132,-1.9142,2.67
5.913906,1.616,0.0345,-1.8855,2.48
5.918663,1.3623,-0.1029,-1.838,2.29
5.929987,1.1369,-0.1494,-1.8754,2.2
5.939874,1.0977,-0.0741,-1.8573,2.16
5.949209,0.9435,-0.0817,-1.7777,2.01
5.96419,0.9195,-0.0307,-1.6804,1.92
5.968957,0.9502,-0.0747,-1.5878,1.85
5.979352,0.9358,-0.1835,-1.521,1.8
5.989872,0.8951,-0.3084,-1.4375,1.72
5.999227,0.8034,-0.5177,-1.3846,1.68
6.013588,0.6578,-0.7463,-1.3233,1.66
6.019453,0.4234,-0.9312,-1.1197,1.52
6.030229,0.2022,-1.0541,-0.9088,1.41
6.04031,0.0153,-1.1455,-0.8352,1.42
6.049783,0.0734,-1.6709,-0.6664,1.8
6.06446,0.4256,-2.5532,-0.4747,2.63
6.070104,0.8957,-3.186,-0.19,3.31
6.081789,1.1529,-3.4474,0.0235,3.64
6.090894,1.5426,-3.2578,0.3225,3.62
6.100033,1.7942,-2.9512,0.4503,3.48
6.114062,2.0985,-2.6098,0.4838,3.38
6.120083,2.3037,-2.2067,0.4535,3.22
6.130406,2.4046,-1.8691,0.2763,3.06
6.147066,2.3302,-1.523,-0.0549,2.78
6.150383,2.0661,-1.0755,-0.5377,2.39
6.164915,1.7133,-0.5533,-0.9861,2.05
6.171323,1.3497,-0.0171,-1.4786,2
6.181053,1.0963,0.2824,-2.2819,2.55
6.196792,0.9284,0.4343,-3.1302,3.29
6.200474,0.8114,0.4286,-4.9976,5.08
6.213193,0.3499,0.0576,-7.9108,7.92
6.221527,-0.3004,-0.1983,-7.6089,7.62
6.231365,-1.1156,-0.3987,-4.7978,4.94
6.247562,-1.6306,-0.7462,-1.7463,2.5
6.250978,-1.7797,-1.1665,0.4487,2.17
6.264344,-2.3395,-1.9432,2.1128,3.7
6.271777,-2.6555,-2.8749,2.8165,4.82
6.281373,-2.8763,-4.0016,2.977,5.76
6.296603,-2.9972,-4.7361,3.0711,6.39
6.304716,-3.2463,-4.9726,3.1245,6.71
6.316758,-3.4242,-4.725,3.1696,6.64
6.321518,-3.7656,-3.7687,3.3299,6.28
6.331416,-3.9913,-2.3157,3.7317,5.93
6.346496,-3.8951,-1.0063,4.11,5.75
6.352029,-3.6743,-0.0886,4.3599,5.7
6.363431,-3.3862,0.6424,4.4545,5.63
6.373265,-3.2389,1.1174,4.2336,5.45
6.382366,-2.8576,1.3865,4.3893,5.42
6.397631,-2.6392,1.6724,4.4614,5.45
6.402423,-2.3382,1.8164,4.3778,5.29
6.413698,-2.095,1.7707,4.2047,5.02
6.423184,-1.8286,1.5724,3.8622,4.55
6.432481,-1.5826,1.3819,3.3361,3.94
6.446039,-1.3371,1.2243,2.3956,3
6.453001,-1.078,1.0374,1.1724,1.9
6.464149,-0.8622,0.8709,-0.0903,1.23
6.472773,-0.9155,0.8409,-0.7877,1.47
6.482697,-1.5648,1.1082,-0.9161,2.13
6.496392,-2.273,1.4014,-0.4148,2.7
6.502618,-2.7842,1.5925,0.2554,3.22
6.513945,-3.1537,1.6576,0.6209,3.62
6.523311,-3.2154,1.6376,0.7655,3.69
6.53313,-3.0191,1.6902,0.9375,3.58
6.547071,-2.5183,1.5273,1.0337,3.12
6.553276,-1.9822,1.3414,1.1009,2.63
6.564924,-1.2792,0.9901,1.0819,1.95
6.574048,-0.4635,0.6803,0.8408,1.18
6.583462,0.2665,0.4114,0.3379,0.6
6.597432,1.208,0.1371,-0.6496,1.38
6.603706,2.2332,-0.1581,-1.9923,3
6.61595,3.3003,-0.4862,-2.8935,4.42
6.626559,4.2131,-0.9136,-3.3622,5.47
6.636186,4.9651,-1.2849,-3.7153,6.33
6.645614,5.3932,-1.692,-2.6687,6.25
6.654227,5.2651,-1.7739,-0.8621,5.62
6.663875,4.6436,-1.3702,0.0919,4.84
6.678642,3.1483,-0.5378,-0.2006,3.2
6.684309,1.8653,0.219,-0.4402,1.93
6.695514,1.0885,0.8135,-0.3287,1.4
6.704767,0.509,1.1699,-0.1658,1.29
6.714354,0.1293,0.9635,0.2984,1.02
6.728461,-0.3011,-0.4798,0.889,1.05
6.734439,-0.8221,-2.4378,1.1306,2.81
6.74572,-1.4357,-3.9451,0.5927,4.24
6.754788,-1.9187,-4.845,-0.1079,5.21
6.764796,-2.4693,-5.4274,-1.0226,6.05
6.780792,-2.9687,-5.098,-1.3874,6.06
6.797041,-2.6018,-2.4059,0.6911,3.61
6.80523,-2.7293,-1.23,0.7227,3.08
6.815059,-2.9289,0.0808,0.6834,3.01
6.82993,-3.0985,1.0612,0.7128,3.35
6.837386,-3.3023,1.3394,0.7648,3.64
6.8472,-3.4072,1.1288,1.0016,3.73
6.855812,-3.4573,0.5802,1.2009,3.71
6.865201,-3.1977,-0.0552,1.4298,3.5
6.880536,-2.9816,-0.5044,1.5825,3.41
6.885457,-2.9018,-0.536,1.7342,3.42
6.896242,-2.7508,-0.2995,1.8958,3.35
6.905993,-2.8085,0.2672,1.8937,3.4
6.915861,-2.8289,0.9233,1.8178,3.49
6.92969,-2.7523,1.437,1.7038,3.54
6.935952,-2.3998,1.6238,1.6391,3.33
6.946284,-1.9508,1.3595,1.61,2.87
6.956856,-1.571,0.9081,1.5976,2.42
6.966544,-1.2745,0.402,1.5692,2.06
6.981405,-1.0994,-0.0088,1.5422,1.89
6.986335,-0.9647,-0.3076,1.5375,1.84
6.997191,-0.7168,-0.5674,1.5473,1.8
7.006727,-0.3383,-0.7145,1.556,1.75
7.016463,-0.0887,-0.7278,1.5739,1.74
7.028788,0.2604,-0.6578,1.504,1.66
7.037588,0.3843,-0.5002,1.3941,1.53
7.047003,0.5484,-0.2769,1.2149,1.36
7.0577,0.6865,-0.0425,0.92,1.15
7.067055,0.8871,0.1914,0.6766,1.13
7.081937,1.0195,0.3132,0.4097,1.14
7.086873,1.1196,0.4595,0.2246,1.23
7.097958,1.2827,0.59,-0.049,1.41
7.10749,1.3955,0.5727,-0.4187,1.57
7.117228,1.3667,0.5403,-0.6918,1.62
7.129024,1.355,0.5775,-1.0427,1.8
7.13779,1.3004,0.546,-1.3331,1.94
7.147479,1.3377,0.487,-1.4801,2.05
7.165079,1.4698,0.4021,-1.5718,2.19
7.167687,1.5951,0.2763,-1.507,2.21
7.180815,1.7164,0.2595,-1.4206,2.24
7.187657,1.8215,0.2468,-1.2371,2.22
7.197807,1.9411,0.1552,-1.0412,2.21
7.21284,2.1504,0.1462,-0.8603,2.32
7.21783,2.151,0.2013,-0.6682,2.26
7.229062,2.1478,0.228,-0.5587,2.23
7.238532,2.0683,0.285,-0.4638,2.14
7.24805,1.8513,0.4396,-0.4699,1.96
7.2636,1.5524,0.594,-0.5192,1.74
7.268658,1.361,0.678,-0.6201,1.64
7.279582,1.1896,0.7339,-0.6795,1.55
7.288707,1.003,0.716,-0.8164,1.48
7.298539,0.7912,0.5355,-0.9789,1.37
7.312904,0.5459,0.2484,-1.1622,1.31
7.318345,0.3216,0.1588,-1.261,1.31
7.330121,0.2062,0.1574,-1.2748,1.3
7.339299,0.2774,0.1956,-1.2331,1.28
7.352042,0.2217,0.1473,-1.1321,1.16
7.3631,0.2546,0.1688,-0.9767,1.02
7.368819,0.2443,0.1455,-0.8435,0.89
7.380772,0.1585,0.1037,-0.6316,0.66
7.389068,0.072,-0.0394,-0.4726,0.48
7.408561,0.0073,-0.2504,-0.3247,0.41
7.409221,0.022,-0.4384,-0.2224,0.49
7.419063,-0.0114,-0.7017,-0.065,0.7
7.429664,-0.0233,-0.8579,0.1567,0.87
7.439559,-0.0919,-1.2209,0.2987,1.26
7.450234,-0.086,-1.7404,0.3962,1.79
7.465436,-0.0792,-2.6407,0.4723,2.68
7.469889,0.129,-3.3851,0.6342,3.45
7.479953,0.6651,-3.6686,0.8967,3.83
7.491083,1.3203,-3.7729,1.1302,4.15
7.499956,1.6738,-3.6279,1.2004,4.17
7.513115,1.9862,-3.169,1.1437,3.91
7.520198,2.2206,-2.4776,0.9174,3.45
7.530195,2.2687,-1.8214,0.5113,2.95
7.540516,2.3211,-1.1114,0.121,2.58
7.550231,2.2313,-0.5074,-0.3536,2.32
7.563704,1.9523,0.0082,-0.8807,2.14
7.570487,1.6896,0.3842,-1.4753,2.28
7.581065,1.4236,0.5232,-2.6901,3.09
7.591035,1.2981,0.387,-4.2719,4.48
7.600688,1.2173,-0.0629,-9.7471,9.82
7.616784,0.348,-0.3383,-12.8926,12.9
7.620628,-0.4638,-0.2002,-9.0412,9.06
7.633394,-1.0502,-0.2292,-3.848,4
7.650855,-1.4927,-0.6482,0.0964,1.63
7.65156,-1.7088,-1.3033,2.2179,3.09
7.666815,-2.1217,-2.4567,2.9457,4.38
7.670962,-2.2781,-3.5866,3.1546,5.29
7.681422,-2.6036,-4.6126,3.3238,6.25
7.700365,-2.8565,-5.0956,3.3879,6.75
7.701324,-3.1121,-5.0885,3.1358,6.74
7.714241,-3.4901,-4.5048,3.2152,6.54
7.722396,-3.8341,-3.5341,3.4374,6.25
7.733301,-4.1485,-2.4695,3.8894,6.2
7.747329,-4.2452,-1.362,4.2452,6.16
7.75179,-4.136,-0.4693,4.3352,6.01
7.762623,-3.7849,0.1724,4.5918,5.95
7.772315,-3.5663,0.7121,4.6515,5.9
7.782367,-3.3492,1.09,4.6538,5.84
7.796916,-3.1836,1.568,4.907,6.06
7.802126,-2.8961,1.8583,5.2816,6.3
7.812856,-2.5269,1.8133,5.2382,6.09
7.822619,-1.9963,1.5922,4.8491,5.48
7.832729,-1.6705,1.3237,4.1813,4.69
7.847016,-1.3209,1.0411,3.1528,3.57
7.852635,-0.8455,0.731,1.2689,1.69
7.863217,-0.3415,0.5316,-0.6244,0.89
7.87293,-0.0026,0.51,-1.7286,1.8
7.883039,-0.2175,0.859,-1.5429,1.78
7.896929,-0.9583,1.4184,-0.6489,1.83
7.902814,-1.9198,1.7994,0.182,2.64
7.913173,-2.4627,2.0131,0.8567,3.29
7.922855,-2.6968,2.0473,1.2328,3.6
7.933255,-2.669,2.0643,1.2716,3.61
7.946443,-2.5242,1.9156,1.2726,3.41
7.953155,-1.9612,1.7603,1.3982,2.98
7.963497,-1.1864,1.5796,1.3589,2.4
7.974088,-0.2945,1.3687,1.1829,1.83
7.983542,0.5409,1.1053,0.799,1.47
7.997513,1.2139,0.7817,0.0966,1.45
8.003549,1.9601,0.4613,-0.7984,2.17
8.013668,2.6125,-0.0287,-1.6519,3.09
8.023865,3.3111,-0.7354,-2.3881,4.15
8.033853,3.9546,-1.5608,-3.0325,5.22
8.045712,4.2047,-2.2646,-2.8824,5.58
8.054194,4.0413,-2.5898,-2.1044,5.24
8.06423,3.8807,-2.4252,-1.7778,4.91
8.074585,3.4811,-1.6004,-1.8321,4.25
8.084643,2.6907,-0.4665,-1.7841,3.26
8.096656,1.9958,0.5593,-1.1499,2.37
8.104924,1.5737,0.9683,-0.3499,1.88
8.114403,1.3618,-0.2052,0.589,1.5
8.129838,0.9409,-2.0106,1.5825,2.73
8.134634,0.5373,-3.3153,2.5131,4.19
8.146243,0.2728,-4.266,3.1869,5.33
8.155053,-0.0761,-4.9994,3.069,5.87
8.164985,-0.7227,-5.3018,2.1073,5.75
8.191865,-0.9722,-4.5392,0.8105,4.71
8.206378,-3.2267,0.9347,-0.5329,3.4
8.217377,-3.9605,1.7207,-0.5884,4.36
8.242473,-4.4682,1.9295,-0.2756,4.87
8.262788,-4.8284,1.0318,0.495,4.96
8.262916,-4.8931,0.3886,0.679,4.96
8.281725,-4.9583,-0.5654,0.9505,5.08
8.285643,-4.9858,-0.8484,1.0921,5.17
8.296723,-4.9464,-0.6558,1.158,5.12
8.306377,-4.8538,-0.0848,1.2066,5
8.315793,-4.5178,0.5191,1.2649,4.72
8.329579,-3.8023,0.7873,1.327,4.1
8.335954,-3.0691,0.732,1.4402,3.47
8.346341,-2.5987,0.6369,1.6149,3.13
8.356578,-2.1264,0.4674,1.8193,2.84
8.366201,-1.7181,0.2508,1.9915,2.64
8.380347,-1.3244,-0.0037,2.1466,2.52
8.386578,-0.8372,-0.2929,2.2652,2.43
8.396804,-0.4178,-0.5897,2.346,2.45
8.406753,-0.0854,-0.7978,2.4573,2.59
8.416822,0.2434,-0.914,2.5264,2.7
8.429796,0.5552,-0.9132,2.3897,2.62
8.437087,0.6782,-0.7495,2.1878,2.41
8.44701,0.6663,-0.4635,1.8943,2.06
8.457114,0.8196,-0.1549,1.4782,1.7
8.466805,0.8877,0.0027,1.1627,1.46
8.480245,1.1884,0.0492,0.7986,1.43
8.487652,1.3564,-0.009,0.5414,1.46
8.497189,1.4584,-0.0509,0.1764,1.47
8.50738,1.4527,0.0196,-0.1926,1.47
8.517354,1.469,0.1565,-0.6139,1.6
8.529567,1.5045,0.3143,-0.8307,1.75
8.537935,1.6663,0.397,-1.1605,2.07
8.547565,1.8357,0.4123,-1.2927,2.28
8.557884,2.0398,0.3792,-1.4098,2.51
8.567613,2.1827,0.4785,-1.3755,2.62
8.579826,2.2739,0.59,-1.2665,2.67
8.587806,2.2699,0.6643,-1.1143,2.61
8.597849,2.2346,0.7327,-0.9033,2.52
8.612924,2.0763,0.7481,-0.8229,2.36
8.618364,1.8312,0.6115,-0.8025,2.09
8.633202,1.6342,0.3803,-0.786,1.85
8.638093,1.4353,0.097,-0.7784,1.64
8.652924,1.2789,-0.0595,-0.8484,1.54
8.666992,1.1177,-0.0777,-0.9003,1.44
8.668748,0.9759,0.0431,-1.055,1.44
8.679376,0.824,0.1727,-1.125,1.41
8.689115,0.6673,0.2588,-1.2068,1.4
8.698579,0.5231,0.4082,-1.2761,1.44
8.714014,0.4944,0.6765,-1.2925,1.54
8.718719,0.3754,0.8949,-1.2339,1.57
8.732139,0.3861,0.9948,-1.1662,1.58
8.739049,0.529,0.8132,-1.0797,1.45
8.748967,0.6132,0.4967,-1.0211,1.29
8.762445,0.587,0.0853,-0.9704,1.14
8.769553,0.5366,-0.2809,-0.9377,1.12
8.780218,0.4481,-0.5503,-0.8854,1.13
8.789774,0.3563,-0.724,-0.7413,1.1
8.799105,0.25,-0.8341,-0.5718,1.04
8.813778,0.1498,-0.991,-0.3246,1.05
8.819399,-0.0455,-1.3458,-0.134,1.35
8.830126,0.1363,-1.9946,0.0962,2
8.840298,0.5192,-2.996,0.5196,3.08
8.850404,0.9904,-3.9349,0.9812,4.17
8.864687,1.5212,-4.4512,1.3611,4.9
8.86968,1.8558,-4.3581,1.2915,4.91
8.884565,2.1177,-3.6258,1.1046,4.34
8.890074,2.3427,-2.6528,0.747,3.62
8.900143,2.5262,-1.892,0.2445,3.17
8.913463,2.6538,-1.3199,-0.2633,2.98
8.920729,2.6687,-0.9834,-0.8224,2.96
8.930646,2.4346,-0.7972,-1.6754,3.06
8.946205,2.1655,-0.8223,-2.8588,3.68
8.950548,1.8986,-0.9265,-4.0806,4.59
8.963949,1.6128,-1.0533,-6.6922,6.96
8.971375,1.576,-1.3049,-10.5772,10.77
8.981403,1.2778,-1.1912,-12.4506,12.57
8.991788,0.4221,-0.7465,-8.9657,9.01
9.001417,-0.4019,-0.6936,-4.7329,4.8
9.013866,-1.0981,-1.0459,-1.3179,2.01
9.020761,-1.164,-1.2703,0.3227,1.75
9.030969,-1.5724,-1.751,1.5643,2.83
9.046148,-2.2755,-2.4362,2.431,4.13
9.051336,-3.1034,-3.2501,2.8172,5.3
9.062748,-3.7029,-3.8895,3.3191,6.31
9.071609,-4.3172,-4.4752,3.789,7.28
9.081572,-4.565,-4.8902,3.8492,7.72
9.097159,-4.3881,-4.9916,3.8963,7.7
9.10153,-4.3146,-4.4904,3.959,7.38
9.11333,-4.44,-3.4194,3.9362,6.85
9.121888,-4.7794,-1.9287,3.8418,6.43
9.131677,-4.9139,-0.589,4.035,6.39
9.14681,-4.618,0.258,4.6062,6.53
9.151898,-4.3472,0.8371,4.9678,6.65
9.162771,-4.0897,1.2942,5.1019,6.67
9.172449,-3.8936,1.6013,5.142,6.65
9.1823,-3.7109,1.6973,5.1422,6.56
9.196793,-3.3761,1.797,5.2888,6.53
9.202409,-3.0204,1.6304,4.7068,5.83
9.213344,-2.6882,1.2755,3.6075,4.68
9.223193,-2.1932,1.0027,2.3264,3.35
9.232952,-1.3691,0.7289,0.6316,1.67
9.246547,-0.5015,0.6182,-1.0095,1.29
9.252614,0.1185,0.7793,-1.7866,1.95
9.263721,0.4631,1.0592,-1.688,2.05
9.273425,0.2874,1.4853,-0.756,1.69
9.283097,-0.8642,2.1222,0.3682,2.32
9.297111,-1.9,2.4249,0.777,3.18
9.303519,-2.7481,2.5589,1.0384,3.9
9.313391,-3.0073,2.6982,1.5169,4.32
9.323308,-3.1504,2.775,1.9229,4.62
9.332894,-3.009,2.6799,2.2066,4.59
9.345977,-2.5756,2.3995,2.4253,4.27
9.353329,-2.0277,2.0646,2.4938,3.82
9.363379,-1.3518,1.7939,2.1355,3.1
9.373956,-0.5423,1.6937,1.3688,2.24
9.383527,0.2585,1.3877,0.298,1.44
9.397575,1.3699,0.8265,-1.0108,1.89
9.404452,2.7786,-0.1653,-2.9711,4.07
9.413882,4.6315,-1.3697,-5.4489,7.28
9.424175,5.8537,-2.3782,-6.3964,8.99
9.433798,6.3045,-3.1736,-4.3281,8.28
9.446339,6.5439,-3.8062,-1.4891,7.72
9.454254,7.038,-4.1706,-0.1664,8.18
9.464057,6.9751,-3.5566,-0.324,7.84
9.479808,4.9556,-1.7776,-1.8477,5.58
9.484203,2.8211,-0.048,-2.3888,3.7
9.496723,1.2721,1.1471,-1.6886,2.41
9.504967,0.2873,1.0675,-0.5995,1.26
9.51449,-0.3352,-1.1179,0.4211,1.24
9.530165,-0.6027,-3.4116,1.0342,3.62
9.534671,-0.2108,-5.146,1.4535,5.35
9.546243,0.8815,-6.2265,2.0852,6.63
9.55486,1.7531,-6.2177,2.2022,6.83
9.56513,1.7095,-4.9913,1.3407,5.44
9.580668,1.1766,-3.0468,-0.0205,3.27
9.585198,0.3509,-0.822,-0.6332,1.1
9.596587,-1.0698,1.1582,0.2147,1.59
9.605744,-2.3376,2.3396,0.9751,3.45
9.615517,-3.3967,3.0357,1.1085,4.69
9.633576,-4.3874,3.1116,0.8652,5.45
9.648809,-5.2042,1.2861,0.1846,5.36
9.655524,-5.0712,0.0995,0.1764,5.08
9.665784,-5.0944,-0.838,0.2786,5.17
9.679913,-5.2726,-1.4801,0.5362,5.5
9.685863,-5.3271,-1.6149,0.8663,5.63
9.697374,-5.4214,-1.3347,1.1669,5.7
9.706257,-5.5071,-0.5051,1.3469,5.69
9.715904,-5.3787,0.4852,1.3539,5.57
9.729809,-4.9282,1.1871,1.2734,5.23
9.736029,-4.1915,1.2134,1.3155,4.56
9.746417,-3.4954,1.0011,1.4051,3.9
9.757152,-2.8689,0.8956,1.5653,3.39
9.766366,-2.4399,0.7158,1.7452,3.08
9.780028,-1.9328,0.4396,2.0761,2.87
9.786375,-1.4708,0.1102,2.3422,2.77
9.796847,-1.0189,-0.2973,2.4453,2.67
9.806924,-0.5693,-0.7554,2.4932,2.67
9.816888,-0.2747,-1.0933,2.5128,2.75
9.835349,-0.0298,-1.2583,2.4752,2.78
9.836922,0.1162,-1.1265,2.3429,2.6
9.847576,0.3358,-0.793,2.1768,2.34
9.857515,0.3895,-0.4512,1.7973,1.89
9.866892,0.5795,-0.1561,1.4717,1.59
9.8801,0.9524,0.0384,1.1125,1.46
9.887024,1.1705,0.0279,0.9361,1.5
9.897284,1.5616,0.0446,0.6623,1.7
9.91382,1.7642,0.1114,0.4008,1.81
9.917379,1.8022,0.1957,0.1931,1.82
9.929198,1.8981,0.382,-0.0929,1.94
9.937841,1.9114,0.685,-0.3688,2.06
9.947852,2.033,0.88,-0.6908,2.32
9.957757,2.045,0.808,-0.8347,2.35
9.967621,2.179,0.6758,-0.9719,2.48
9.979633,2.3185,0.5833,-1.0208,2.6
9.988217,2.4918,0.5896,-0.979,2.74
9.997943,2.5802,0.5826,-0.9169,2.8
10.013109,2.4509,0.6771,-0.7966,2.66
10.018441,2.2317,0.6804,-0.8471,2.48
10.029607,1.9542,0.6179,-0.8436,2.22
10.038627,1.7112,0.4521,-0.8968,1.98
10.048683,1.5679,0.2649,-0.9597,1.86
10.064442,1.4327,0.097,-0.9772,1.74
10.068849,1.285,-0.0993,-1.1267,1.71
10.081201,1.2424,-0.2,-1.1824,1.73
10.089603,1.105,-0.4138,-1.3019,1.76
10.098974,0.9112,-0.596,-1.4228,1.79
10.114109,0.672,-0.687,-1.5015,1.78
10.119126,0.4482,-0.6073,-1.5526,1.73
10.129689,0.2647,-0.3484,-1.5593,1.62
10.139347,0.1901,-0.0998,-1.4994,1.51
10.149344,0.1644,0.2365,-1.4274,1.46
10.163308,0.1848,0.5676,-1.2998,1.43
10.169166,0.2072,0.8104,-1.1175,1.4
10.179595,0.2508,0.9592,-0.9344,1.36
10.190175,0.3499,0.8358,-0.6549,1.12
10.199718,0.6493,-0.0529,-0.3458,0.74
10.21357,0.986,-1.5094,-0.0362,1.8
10.219754,1.2163,-2.7254,0.4305,3.02
10.230162,1.2511,-3.805,0.7222,4.07
10.240372,1.4596,-4.7469,1.0526,5.08
10.25012,1.8057,-5.1844,1.4966,5.69
10.263318,1.8439,-4.8462,1.7473,5.47
10.269847,1.6789,-3.8262,1.6969,4.51
10.280046,1.4718,-2.7496,1.3583,3.4
10.290581,1.272,-1.9643,0.9002,2.51
10.300226,1.0684,-1.461,0.402,1.85
10.314041,0.7023,-1.1014,-0.105,1.31
10.320336,0.3034,-0.8515,-0.4559,1.01
10.330424,0.0006,-0.6439,-0.8514,1.07
10.341176,-0.2534,-0.5429,-1.2362,1.37
10.350616,-0.5092,-0.4643,-1.6295,1.77
10.363185,-0.8596,-0.2711,-2.1386,2.32
10.371362,-1.3159,0.0021,-2.6787,2.98
10.380877,-1.7711,0.3994,-3.5341,3.97
10.391468,-2.662,0.8493,-5.331,6.02
10.401145,-3.2025,1.1273,-6.1312,7.01
10.419354,-3.0627,1.1286,-5.3525,6.27
10.421464,-2.8693,0.6149,-3.5929,4.64
10.431374,-2.6611,-0.0935,-1.9644,3.31
10.441862,-2.5503,-0.8532,-0.1803,2.7
10.451505,-2.5895,-1.598,1.1971,3.27
10.463694,-2.6574,-2.2873,2.0303,4.05
10.472023,-3.0292,-3.1848,2.7215,5.17
10.481815,-3.1984,-3.7319,3.218,5.87
10.497712,-3.2123,-4.1351,3.2716,6.17
10.502006,-3.1675,-4.1483,3.3101,6.18
10.514413,-3.1939,-3.6166,3.5461,5.99
10.522425,-3.2603,-2.5824,3.9455,5.73
10.53179,-3.4527,-1.4121,4.3365,5.72
10.546704,-3.4105,-0.5359,4.4289,5.62
10.551931,-3.3277,0.0738,4.3101,5.45
10.562771,-3.1444,0.6465,4.5491,5.57
10.572881,-2.9129,0.9822,4.9844,5.86
10.582559,-2.7,1.3185,5.1995,6.01
10.597,-2.5986,1.514,4.9293,5.77
10.6026,-2.4705,1.6233,5.0111,5.82
10.613046,-2.1157,1.5008,5.1793,5.79
10.622942,-1.6263,1.1263,4.3315,4.76
10.637914,-1.1762,0.6863,3.3267,3.59
10.653191,-0.7156,0.3472,2.3052,2.44
10.653381,-0.1519,0.1519,0.6719,0.71
10.668061,0.529,0.0044,-1.4131,1.51
10.672628,1.2164,0.0633,-3.1538,3.38
10.683465,1.4727,0.4324,-3.4766,3.8
10.697297,1.2871,0.8416,-2.2885,2.76
10.703108,0.2294,1.0787,-0.949,1.45
10.7134,-0.9087,1.1473,-0.1728,1.47
10.724805,-1.7242,1.2162,0.2885,2.13
10.734555,-2.1763,1.1111,0.4214,2.48
10.750547,-2.177,1.0678,0.369,2.45
10.753066,-2.067,1.0875,0.5298,2.39
10.764235,-1.6545,1.0709,0.8189,2.13
10.774005,-1.2096,1.0145,0.9912,1.86
10.783839,-0.6841,1.1376,1.0715,1.71
10.796648,-0.1515,1.2983,1.1057,1.71
10.804064,0.3122,1.38,1.1018,1.79
10.813916,0.772,1.251,1.0383,1.8
10.824931,1.2659,0.9624,0.8644,1.81
10.833976,1.5574,0.5035,0.579,1.74
10.849842,1.9014,-0.0016,0.1469,1.91
10.854196,2.1924,-0.5667,-0.4666,2.31
10.865712,2.2792,-1.0783,-0.8603,2.66
10.87486,2.3304,-1.3583,-0.9469,2.86
10.884846,2.2151,-1.2156,-0.6688,2.61
10.896495,1.9317,-0.8846,-0.4644,2.17
10.905066,1.5281,-0.4032,-0.5924,1.69
10.914586,1.2348,0.1098,-0.9451,1.56
10.925322,1.1071,0.4839,-1.1783,1.69
10.934571,0.9975,0.6396,-1.2286,1.71
10.946761,1.0951,0.3356,-1.2876,1.72
10.955324,1.2788,-0.7114,-1.3803,2.01
10.964826,1.5919,-2.449,-1.4509,3.26
10.979766,1.8103,-4.2299,-1.3824,4.8
10.984947,2.0134,-5.9069,-1.2427,6.36
10.996343,2.2668,-6.9249,-0.9032,7.34
11.005508,2.2503,-6.4157,0.0156,6.8
11.015323,0.9432,-3.5407,1.2326,3.87
11.030533,-0.5603,-0.8393,1.9645,2.21
11.035369,-1.5776,0.8891,2.1336,2.8
11.046877,-2.3513,1.9851,1.7266,3.53
11.055945,-3.0634,2.4941,1.1689,4.12
11.065677,-3.4873,2.5793,0.884,4.43
11.080445,-3.8137,2.087,0.8533,4.43
11.085691,-4.0175,1.0331,0.8907,4.24
11.096622,-3.9763,-0.2871,1.06,4.13
11.10648,-4.01,-1.4117,1.2428,4.43
11.116014,-4.1508,-2.2695,1.4892,4.96
11.130734,-4.2957,-2.7216,1.715,5.37
11.136198,-4.4192,-2.641,1.7978,5.45
11.146495,-4.4209,-1.9768,1.7815,5.16
11.157106,-4.3403,-1.0439,1.6127,4.75
11.166399,-4.1931,-0.0433,1.4412,4.43
11.180031,-4.0362,0.6668,1.3566,4.31
11.18644,-3.8555,1.0748,1.3401,4.22
11.204762,-3.659,1.1908,1.3522,4.08
11.218294,-3.6163,0.6437,1.4696,3.96
11.23254,-3.5951,0.1703,1.5132,3.9
11.23683,-3.3288,-0.3339,1.486,3.66
11.24742,-2.9278,-0.7534,1.4583,3.36
11.257838,-2.4712,-0.9733,1.4507,3.03
11.267472,-2.1533,-1.0175,1.5159,2.82
11.280272,-1.8469,-0.9083,1.5615,2.58
11.2878,-1.6729,-0.7,1.6047,2.42
